id	text	en	loc
11319	Un po' artistico lo è, ma non credo sia quello che voglia Natalie.	Kind of artsy, but I don't think Natalie will want this one.	Alleyway.dinky
11320	È un poster di Ransome il Clown!	It's a Ransome the Clown poster!	Alleyway.dinky
11321	È una foto piuttosto schifosa. Nessuno riconoscerebbe Ransome.	That's a pretty crappy photo. No one's going to know it's Ransome.	Alleyway.dinky
11322	È una foto piuttosto schifosa. Nessuno riconoscerebbe Ransome.	That's a pretty crappy photo. No one's going to know it's Ransome.	Alleyway.dinky
11323	Un po' artistico lo è, ma non credo sia quello che voglia Natalie.	Kind of artsy, but I don't think Natalie will want this one.	Alleyway.dinky
11324	Non penso che sia rotondo a sufficienza.	I don't think this is round enough.	Alleyway.dinky
11325	In realtà, è piuttosto pulito per essere un bidone dei rifiuti. Non è disgustoso.	It's actually pretty clean for a trash can. Not disgusting at all.	Alleyway.dinky
11326	Questo è il secondo bidone dei rifiuti più pulito che abbia mai visto.	This is the second cleanest trash can I've ever seen.	Alleyway.dinky
11327	Può anche essere pulito, ma non sono interessata a guardarci dentro.	It may be clean, but I'm not interested in looking inside.	Alleyway.dinky
11328	Non credo che aprire i bidoni dei rifiuti rientri fra le mansioni del mio lavoro.	I don't think opening trash cans is part of my job description.	Alleyway.dinky
11329	Non c'è nulla di divertente in un gatto in una scatola. O una scatola senza gatti.	Nothing funny about a cat in a box. Or no cat in a box.	Alleyway.dinky
11330	È soltanto una scatola vuota.	It's still just an empty box.	Alleyway.dinky
11331	È la porta sul retro del ristorante. È sempre chiusa a chiave.	It's the back door to the Diner. It's always locked.	Alleyway.dinky
11332	È chiusa a chiave.	It's locked.	Alleyway.dinky
11333	Ooh, un poster del ThimbleCon '88!	Ooh, a ThimbleCon 88 poster!	Alleyway.dinky
11334	Starebbe benissimo nel mio ufficio alla MMucasFlem, se solo Jay Bane me lo lasciasse mettere.	This would look great in my MMucasFlem office, if Jay Bane will let me put it up.	Alleyway.dinky
11335	È incollato e non riesco a toglierlo.	It's glued on and I can't pull it off.	Alleyway.dinky
11336	Ciao Ransome!	Hi Ransome!	Alleyway.dinky
11337	Forse l'acqua scioglierà la colla.	Maybe the water will dissolve the glue.	Alleyway.dinky
11338	Ha funzionato! E senza danneggiare il poster.	That worked! And without damaging either poster.	Alleyway.dinky
11339	Ciao Ransome!	Hi Ransome!	Alleyway.dinky
11340	È tornata alla sua posizione originale.	It's back to its original setting.	Alleyway.dinky
11341	Chissà se Sandy o Dave l'avranno capito.	Guess Sandy or Dave figured it out.	Alleyway.dinky
11342	La valvola è completamente aperta!	The valve is set to full on!	Alleyway.dinky
11343	È una vecchia valvola arruginita. Dice: "Società del Gas di Thimbleweed Park. Non Toccare".	It's a rusty old valve. It says “Thimbleweed Park Gas Company, Do Not Touch”.	Alleyway.dinky
11344	È bloccata. Non riesco a muoverla.	It's stuck. I can't move it.	Alleyway.dinky
11345	Si è bloccata di nuovo.	It's stuck again.	Alleyway.dinky
11346	poster	poster	Alleyway.dinky
11347	poster di Ransome il Clown	Ransome the Clown poster	Alleyway.dinky
11348	bordo del poster	poster edge	Alleyway.dinky
11349	poster di Ransome il Clown	Ransome the Clown poster	Alleyway.dinky
11350	poster di Ransome il Clown	Ransome the Clown poster	Alleyway.dinky
11351	bidone dei rifiuti	trash can	Alleyway.dinky
11352	scatola	box	Alleyway.dinky
11353	Main Street	Main Street	Alleyway.dinky
11354	porta	door	Alleyway.dinky
11355	la porta sul retro del Diner	the Diner back door	Alleyway.dinky
11356	poster	poster	Alleyway.dinky
11357	poster di ThimbleCon	ThimbleCon poster	Alleyway.dinky
11358	poster di Ransome il Clown	Ransome the Clown poster	Alleyway.dinky
11359	valvola	valve	Alleyway.dinky
11360	valvola del gas	gas valve	Alleyway.dinky
11361	È ora di fare la ThimbleCon con ThimbleCon '88!	It's time to do the ThimbleCon with ThimbleCon '88!	AStreet.dinky
11362	Spettacoli e film di fantascienza, fumetti e la più recente tecnologia per computer e videogiochi!	Sci-fi shows and movies, comic books, and the latest computer and video game technology!	AStreet.dinky
11363	Ottieni i tuoi biglietti prima che vadano esauriti.	Get your tickets before they are all gone.	AStreet.dinky
11364	Per favore, smettetela di buttare vecchie lattine e bottiglie nel retro del mio negozio di libri.	Please stop throwing your old cans and bottles into the backyard of my bookstore.	AStreet.dinky
11365	So come farvi una maledizione!	I know how to curse you!	AStreet.dinky
11366	Si cercanno donazioni di vestiti	Wanted - Clothes Donations	AStreet.dinky
11367	Aiuta Lenore con alcuni abiti di classe.	Help Lenore out with some classy clothes.	AStreet.dinky
11368	Preferirei che non li avessi già indossati, ma immagino di non poter essere così schizzinosa.	I'd rather you hadn't worn them, but I guess I can't be picky.	AStreet.dinky
11369	Safely First Savings - Dove risparmiare in sicurezza è risparmiare con intelligenza!	Safely First Savings - Where saving safely is saving smartly!	AStreet.dinky
11370	Il mercato azionario è alle stelle, non lo vedremo scendere tanto presto!	The stock market is soaring, we don't see it coming down anytime soon!	AStreet.dinky
11371	Il tuo sceriffo vuole che tu sia verde e pulito-a-rino!	Your sheriff wants you to be green and clean-a-reno!	AStreet.dinky
11372	Non gettare rifiuti in autostrada e non vandalizzare i negozi!	Don't litter on the highway or vandalize the storefronts!	AStreet.dinky
11373	Gli ultimi PillowBears™ sono quasi arrivati!	The latest PillowBears™ are almost here!	AStreet.dinky
11374	Nuovi colori per il 1988!	New colors for 1988!	AStreet.dinky
11375	Sorelle Piccione Idraulici	Pigeon Sisters Plumbing	AStreet.dinky
11376	"Hai rotto tubo, scarico o sifone?	So let us fix your leaking waters'	AStreet.dinky
11377	Te li ripariamo noi,	Nothing is faster'	AStreet.dinky
11378	le Sorelle Piccione!"	than the Pigeon daughters'	AStreet.dinky
11379	In cerca dell'Amore	Looking for Love	AStreet.dinky
11380	Cerco la persona che era in giro al belvedere la scorsa notte.	Seeking the person hanging out at the Vista last night.	AStreet.dinky
11381	Credo che potremmo avere una connessione.	I think we might have a connection.	AStreet.dinky
11382	Razor and the Scummettes suonano dal vivo al The Hitchin' Post!	Razor and the Scummettes playing live at The Hitchin' Post!	AStreet.dinky
11383	Aprono GT e le Ventose.	Support by GT and the Suction Cups.	AStreet.dinky
11384	Potrai salire sul toro meccanico gratis per tutta la notte!	Mechanical bull rides free all night!	AStreet.dinky
11385	Stupendous Brothers Traveling Circus	Stupendous Brothers Traveling Circus	AStreet.dinky
11386	Spettacolo principale - Ransome il Clown!	Headline Act - Ransome the Clown!	AStreet.dinky
11387	Lo spettacolo per famiglie inizia alle ore 14.	Family show starts at 2pm.	AStreet.dinky
11388	Sintonizzati su KSCUM 198.7 FM per le hit troppo giuste degli artisti locali!	Turn your dials to KSCUM 198.7 FM for the gnarliest hits from local artists!	AStreet.dinky
11389	DJ Cassie dice 'Spero che ti piaccia Tuna Head!'	DJ Cassie says 'I hope you like Tuna Head!'	AStreet.dinky
11390	Cerimonia al Municipio	Ceremony at City Hall	AStreet.dinky
11391	Il Municipio sarà rinominato in Municipio Chuck E. Edmund...	City Hall is being renamed the Chuck E. Edmund City Hall...	AStreet.dinky
11392	...in onore di tutto ciò che Chuck ha fatto per la città.	...in honor of everything Chuck has done for the town.	AStreet.dinky
11393	Rimettiti presto Chuck. Ci manchi.	Get better Chuck. We miss you.	AStreet.dinky
11394	Questo è solo testo. Ho bisogno di qualcosa di più imponente per una buona foto.	This is just text. I need something more impressive for a good photo.	AStreet.dinky
11395	Ho bisogno di qualcosa di più fotografico di una nota.	I need something more photographic than a note.	AStreet.dinky
11396	È troppo rovinata dal tempo per essere una buona foto.	It's too badly weathered for a good photo.	AStreet.dinky
11397	È un po' spaventoso, ma non è proprio disgustoso.	It's a bit scary, but not really disgusting.	AStreet.dinky
11398	Un bidone dei rifiuti in fiamme!	It's a burning trash can!	AStreet.dinky
11399	Ahi! Il mio alluce!	Ouch! My toe!	AStreet.dinky
11400	È troppo caldo per metterlo nell'inventario.	That's too hot to put in my inventory-hole.	AStreet.dinky
11401	Sono ricca!	I'm rich!	AStreet.dinky
11402	Vorrei che la gente riciclasse di più.	I wish people would recycle.	AStreet.dinky
11403	Lo so che le non avremo catastrofi ecologiche planetarie per almeno cento anni, ma comunque...	I know any planet-wide ecological catastrophe is a hundred or more years away, but still.	AStreet.dinky
11404	Sembra che Madame Morena stia facendo i suoi saldi occulti senza fine.	Looks like Madame Morena is having one of her never ending occult sales.	AStreet.dinky
11405	Sembra che Madame Morena abbia disattivato i suoi "spettrali" sensori di presenza.	Looks like Madame Morena turned off her “spooky” motion sensors.	AStreet.dinky
11406	Non ingannavano nessuno.	She wasn't fooling anyone with those.	AStreet.dinky
11407	E sì, stavo usando le virgolette.	And yes, I was using air-quotes.	AStreet.dinky
11408	Non penso che sia abbastanza disgustoso per Natalie.	I don't think this is disgusting enough for Natalie.	AStreet.dinky
11409	Pieno fino all'orlo di spazzatura puzzolente.	Filled to the brim with smelly trash.	AStreet.dinky
11410	annuncio ThimbleCon	ThimbleCon advertisement	AStreet.dinky
11411	un	a	AStreet.dinky
11412	avviso ufficiale	official notice	AStreet.dinky
11413	un	an	AStreet.dinky
11414	annuncio personale	personals advertisement	AStreet.dinky
11415	un	a	AStreet.dinky
11416	annuncio bancario	banking advertisement	AStreet.dinky
11417	un	a	AStreet.dinky
11418	annuncio di pubblico servizio	public service announcement	AStreet.dinky
11419	un	a	AStreet.dinky
11420	annuncio PillowBear™	PillowBear™ advertisement	AStreet.dinky
11421	un	a	AStreet.dinky
11422	annuncio idraulico	plumbing advertisement	AStreet.dinky
11423	un	a	AStreet.dinky
11424	annuncio connessione persa	missed connection ad	AStreet.dinky
11425	un	a	AStreet.dinky
11426	vecchio annuncio	old advertisement	AStreet.dinky
11427	un	an	AStreet.dinky
11428	annuncio esposto all'aria	weathered advertisement	AStreet.dinky
11429	un	a	AStreet.dinky
11430	annuncio radiofonico	radio advertisement	AStreet.dinky
11431	un	a	AStreet.dinky
11432	annuncio ufficiale	official announcement	AStreet.dinky
11433	un	an	AStreet.dinky
11434	porta dell'ufficio postale	Post Office door	AStreet.dinky
11435	la porta dell'ufficio postale	the Post Office door	AStreet.dinky
11436	Entra	Enter	AStreet.dinky
11437	Entra nell'ufficio postale	Enter Post Office	AStreet.dinky
11438	porta del Nickel News	Nickel News door	AStreet.dinky
11439	la porta del Nickel News	the Nickel News door	AStreet.dinky
11440	Entra	Enter	AStreet.dinky
11441	Entra nel Nickel News	Enter Nickel News	AStreet.dinky
11442	nota	note	AStreet.dinky
11443	nota	note	AStreet.dinky
11444	nota	note	AStreet.dinky
11445	nota	note	AStreet.dinky
11446	nota	note	AStreet.dinky
11447	nota	note	AStreet.dinky
11448	nota	note	AStreet.dinky
11449	nota	note	AStreet.dinky
11450	nota	note	AStreet.dinky
11451	nota	note	AStreet.dinky
11452	nota	note	AStreet.dinky
11453	nota	note	AStreet.dinky
11454	bidone dei rifiuti	trash can	AStreet.dinky
11455	decino	dime	AStreet.dinky
11456	Main Street	Main Street	AStreet.dinky
11457	bottiglia	bottle	AStreet.dinky
11458	cartello	sign	AStreet.dinky
11459	il cartello dei saldi del negozio di libri	the bookstore sale sign	AStreet.dinky
11460	porta del negozio di libri	bookstore door	AStreet.dinky
11461	la porta del negozio di libri	the bookstore door	AStreet.dinky
11462	Entra	Enter	AStreet.dinky
11463	Entra nel negozio di libri dell'Occulto	Enter Occult Bookstore	AStreet.dinky
11464	cassonetto	dumpster	AStreet.dinky
11465	Non toccare i libri se non sai quello che cerchi!	Don't touch the books unless you know what you want!	BookStore.dinky
11466	È solo una piccola scala.	Just a small ladder.	BookStore.dinky
11467	Solo una scala alta e sgangherata.	Just a tall, rickety-looking ladder.	BookStore.dinky
11468	Somiglia un po' a Dead Cousin Ted di quel nuovo gioco che adoro.	Kind of looks like Dead Cousin Ted from that new game I love.	BookStore.dinky
11469	Raccapricciante.	Creepy.	BookStore.dinky
11470	Mi chiedo come si faccia a voler giocare con le bambole.	Not sure why anyone wants to play with dolls.	BookStore.dinky
11471	È quel libro sul Fortran, un linguaggio informatico di 30 anni fa.	It's that book on Fortran, a 30-year-old computer language.	BookStore.dinky
11472	È un libro sul Fortran, un linguaggio informatico di 30 anni fa.	It's a book on Fortran, a 30-year-old computer language.	BookStore.dinky
11473	Bella vista da quassù. Riesco a vedere il ristorante di S&D.	Nice view from up here. I can see the S&D Diner.	BookStore.dinky
11474	C'è scritto...	It reads...	BookStore.dinky
11475	"Unghie lunghe."	“Creepy eyes.”	BookStore.dinky
11476	"Occhi smorti."	“Creepy nose.”	BookStore.dinky
11477	"Naso curvo."	“Creepy feet.”	BookStore.dinky
11478	"Denti storti."	“Creepy toes.”	BookStore.dinky
11479	" - Buon S. Valentino"	“  - Happy Valentine's Day”	BookStore.dinky
11480	bla bla bla bla...	bla bla bla bla...	BookStore.dinky
11481	porta	door	BookStore.dinky
11482	la porta del negozio di libri	the bookstore door	BookStore.dinky
11483	Esci	Leave	BookStore.dinky
11484	Esci dal negozio di libri	Leave the bookstore	BookStore.dinky
11485	scala	ladder	BookStore.dinky
11486	scala	ladder	BookStore.dinky
11487	mummia	mummy	BookStore.dinky
11488	bambola	doll	BookStore.dinky
11489	Imparare il Fortran	Learning Fortran	BookStore.dinky
11490	un libro sul Fortran	a Fortran book	BookStore.dinky
11491	finestra	window	BookStore.dinky
11492	la città	the town	BookStore.dinky
11493	È in uso.	It's in use.	Bathroom.dinky
11494	Sembra che non ci sia corrente.	I don't think the power is on.	Bathroom.dinky
11495	È un water schifoso!	It's a gross toilet!	Bathroom.dinky
11496	È troppo buio per vedere.	It's too dark to see.	Bathroom.dinky
11497	È una schifosa maniglia dello scarico!	It's a gross toilet handle!	Bathroom.dinky
11498	È troppo buio per vedere.	It's too dark to see.	Bathroom.dinky
11499	È un lavandino schifoso!	It's a gross sink!	Bathroom.dinky
11500	È troppo buio per vedere.	It's too dark to see.	Bathroom.dinky
11501	È sempre stato rotto a quanto ricordo.	This has been broken for as long as I can remember.	Bathroom.dinky
11502	Giù per lo scarico.	Down the drain.	Bathroom.dinky
11503	È un rubinetto schifoso!	It's a gross faucet!	Bathroom.dinky
11504	È troppo buio per vedere.	It's too dark to see.	Bathroom.dinky
11505	Ho bisogno di qualcosa di meglio dell'acqua di un rubinetto schifoso.	Photo needs to be better than water from a gross faucet.	Bathroom.dinky
11506	Ho bisogno di qualcosa di meglio dell'acqua di un lavandino schifoso.	Photo needs to be better than water from a gross sink.	Bathroom.dinky
11507	È troppo buio per vedere.	It's too dark to see.	Bathroom.dinky
11508	È sempre stato rotto a quanto ricordo.	This has been broken for as long as I can remember.	Bathroom.dinky
11509	Così dovrebbe andare.	That should do it.	Bathroom.dinky
11510	È un rotolo di carta igienica in posizione "noioso per i gatti".	It's a roll of toilet paper in the “boring for cats” position.	Bathroom.dinky
11511	È un rotolo di carta igienica in posizione "spasso per i gatti".	It's a roll of toilet paper in the “fun for cats” position.	Bathroom.dinky
11512	È un rotolo di carta igienica.	It's a roll of toilet paper.	Bathroom.dinky
11513	È troppo buio per vedere.	It's too dark to see.	Bathroom.dinky
11514	È un cacciavite!	It's a screwdriver!	Bathroom.dinky
11515	È troppo buio per vedere.	It's too dark to see.	Bathroom.dinky
11516	È troppo buio per vedere.	It's too dark to see.	Bathroom.dinky
11517	È troppo buio per vedere.	It's too dark to see.	Bathroom.dinky
11518	Vedo me stessa attraverso la sporcizia.	I can see myself through the grime.	Bathroom.dinky
11519	Cheese!	Smile!	Bathroom.dinky
11520	Cheese!	Smile!	Bathroom.dinky
11521	Non credo sia abbastanza disgustoso per Natalie.	I don't think this is disgusting enough for Natalie.	Bathroom.dinky
11522	Non esiste che guardi lì dentro. Sento l'odore da qui!	No way am I going to look in there, I can smell it from here!	Bathroom.dinky
11523	È troppo buio per vedere.	It's too dark to see.	Bathroom.dinky
11524	porta del bagno	bathroom door	Bathroom.dinky
11525	la porta del bagno	the bathroom door	Bathroom.dinky
11526	Esci	Leave	Bathroom.dinky
11527	Esci dal bagno	Leave bathroom	Bathroom.dinky
11528	interruttore della luce	light switch	Bathroom.dinky
11529	water	toilet	Bathroom.dinky
11530	qualcosa	something	Bathroom.dinky
11531	maniglia dello scarico	toilet handle	Bathroom.dinky
11532	qualcosa	something	Bathroom.dinky
11533	lavandino	sink	Bathroom.dinky
11534	qualcosa	something	Bathroom.dinky
11535	rubinetto	faucet	Bathroom.dinky
11536	qualcosa	something	Bathroom.dinky
11537	carta igienica	toilet paper	Bathroom.dinky
11538	qualcosa	something	Bathroom.dinky
11539	carta igienica	toilet paper	Bathroom.dinky
11540	cacciavite	screwdriver	Bathroom.dinky
11541	qualcosa	something	Bathroom.dinky
11542	specchio	mirror	Bathroom.dinky
11543	qualcosa	something	Bathroom.dinky
11544	me	me	Bathroom.dinky
11545	cestino	trash can	Bathroom.dinky
11546	qualcosa	something	Bathroom.dinky
11547	^Devi consegnare altre %d foto prima di tornare al tuo lavoro da programmatore alla MMucasFlem.	^You need to turn in %d more photos before returning to your game developer job at MMucasFlem.	StartScreen.dinky
11548	Meglio trovare la fotocamera, dare uno sguardo alla lista, e darci dentro.	I better find that camera, take a look at the list, and get cracking.	StartScreen.dinky
11549	C'è troppo gas! Troppo gaaas!	Gas is on too high!	Diner.dinky
11550	Aaargh!	Agggg!	Diner.dinky
11551	Oddio, oddio, nooo!	Man oh man oh man!	Diner.dinky
11552	Noooo!	Noooo!	Diner.dinky
11553	Qualcuno chiuda il gas!	Someone turn down the gas!	Diner.dinky
11554	Buttatevi a terra! Tutti!	Down! Stay down!	Diner.dinky
11555	È un hot dog di manzo Kobe.	It's a Kobe beef hot dog.	Diner.dinky
11556	È un hot dog di suino svizzero.	It's a Swiss pork hot dog.	Diner.dinky
11557	È un hot dog di pollo e erbe.	It's a herb and chicken hot dog.	Diner.dinky
11558	È un hot dog di verza e senape francese.	It's a French mustard and kale veggie dog.	Diner.dinky
11559	È sintonizzata su KSCUM. Com'è giusto che sia!	It's tuned to KSCUM. As it should be!	Diner.dinky
11560	Serve più KSCUM!	Needs more KSCUM!	Diner.dinky
11561	Roba di lusso! Hot dog gourmet di vario genere.	Fancy stuff! All kinds of gourmet hot dogs.	Diner.dinky
11562	Da quando Dave e Sandy hanno vinto tutti quei premi, la qualità è schizzata alle stelle.	Quality sure has gone up since Dave and Sandy won all those awards.	Diner.dinky
11563	C'è un sacco di fuoco!	That's a lot of fire!	Diner.dinky
11564	Sembra pericoloso! Questo e altro, per un articolo.	Looks dangerous! Anything for a story.	Diner.dinky
11565	porta	door	Diner.dinky
11566	la porta del ristorante	the Diner door	Diner.dinky
11567	Esci	Leave	Diner.dinky
11568	Esci dal ristorante	Leave the Diner	Diner.dinky
11569	hot dog	hot dog	Diner.dinky
11570	hot dog	hot dog	Diner.dinky
11571	hot dog	hot dog	Diner.dinky
11572	hot dog	hot dog	Diner.dinky
11573	radio	radio	Diner.dinky
11574	menu	menu	Diner.dinky
11575	il menu del ristorante	the Diner menu	Diner.dinky
11576	fiammate	fireballs	Diner.dinky
11577	Dave e le fiammate	Dave and the fireballs	Diner.dinky
11578	Solo un cassetto.	Just a drawer.	SheriffsOffice.dinky
11579	Solo lo strano report della polizia sul circo abbandonato. Che non è abbandonato.	Just the odd police report about the abandoned circus. Which isn't abandoned.	SheriffsOffice.dinky
11580	Solo alcuni vecchi archivi della polizia.	Just some old police files.	SheriffsOffice.dinky
11581	Solo alcuni vecchi resoconti della polizia.	Just some old police reports.	SheriffsOffice.dinky
11582	Resoconti di infrazioni di poco conto.	Reports of minor infractions.	SheriffsOffice.dinky
11583	Che strano! C'è un report della polizia che parla di guai al circo abbandonato!	That's odd? There is a police report for trouble at the abandoned circus?	SheriffsOffice.dinky
11584	Ma il circo non è abbandonato! Ransome non è mai stato così popolare.	The circus isn't abandoned? Ransome has never been more popular.	SheriffsOffice.dinky
11585	Solo dei vecchi archivi della polizia.	Just some old police files.	SheriffsOffice.dinky
11586	Solo dei vecchi resoconti della polizia.	Just some old police reports.	SheriffsOffice.dinky
11587	Resoconti di infrazioni di poco conto.	Reports of minor infractions.	SheriffsOffice.dinky
11588	Apri questa porta!	Open this door!	SheriffsOffice.dinky
11589	Apri immediatamente questa porta!	Open this door now!	SheriffsOffice.dinky
11590	Apri questa porta-a-rino!	Open this door-a-reno!	SheriffsOffice.dinky
11591	Sono un uomo di legge-a-rino!	I'm an officer of the law-a-reno!	SheriffsOffice.dinky
11592	Potrei multarti-a-rino per questo.	I could write-a-reno you a ticket for this.	SheriffsOffice.dinky
11593	A-rino! A-Rino! A-rino-allarme-a-rino!	A-reno! A-reno! A-reno-alert-a-reno!	SheriffsOffice.dinky
11594	Perché non mi son portato la pistola di servizio-a-rino oggi?	Why didn't I bring my service-revolver-a-reno today?	SheriffsOffice.dinky
11595	Mannaggia-a-rino!	Dagnabbit-a-reno!	SheriffsOffice.dinky
11596	Che-diavolo-a-rino!	What-the-a-reno!	SheriffsOffice.dinky
11597	Mannaggia-a-rino!	Dagnabbit-a-reno!	SheriffsOffice.dinky
11598	Non riesco a raggiungere la radio-a-rino.	I can't reach the radio-a-reno.	SheriffsOffice.dinky
11599	Delores!!!	Delores!!	SheriffsOffice.dinky
11600	I giovani-a-rino di oggi!	Kids-a-reno these days!	SheriffsOffice.dinky
11601	Dov'è la mia chiave?	Where's my key?	SheriffsOffice.dinky
11602	Che-diavolo-a-rino!	What-the-a-reno!	SheriffsOffice.dinky
11603	Non toccarlo-a-rino.	Don't touch that-a-reno.	SheriffsOffice.dinky
11604	Hmmpf!	Humph!	SheriffsOffice.dinky
11605	I giovani-a-rino di oggi!	Kids-a-reno these days!	SheriffsOffice.dinky
11606	Perché?	Why?	SheriffsOffice.dinky
11607	Per favore esci-a-rino.	Please leave-a-reno.	SheriffsOffice.dinky
11608	Che-diavolo-a-rino!	What-the-a-reno!	SheriffsOffice.dinky
11609	Non lo vedo-a-uh?	I don't see him-a-who?	SheriffsOffice.dinky
11610	Lo sceriffo-a-uh non c'è?	Sheriff's not here-a-who?	SheriffsOffice.dinky
11611	Lo sceriffo-a-uh è uscito-a-uh?	Sheriff must have stepped-a-who out-a-who?	SheriffsOffice.dinky
11612	Dov'è la chiave-a-rino?	Where is the key-a-reno?	SheriffsOffice.dinky
11613	Hai la chiave-a-rino?	Do you have-a-reno the key?	SheriffsOffice.dinky
11614	Devo uscire-a-rino.	I need to get out-a-reno.	SheriffsOffice.dinky
11615	Non ho la chiave-a-rino!	I don't have-a-reno the key!	SheriffsOffice.dinky
11616	Dov'è la chiave-a-uh?	Where is the key-a-who?	SheriffsOffice.dinky
11617	Hai la chiave-a-uh?	Do you have-a-who the key?	SheriffsOffice.dinky
11618	Devi uscire-a-uh.	You need to get out-a-who.	SheriffsOffice.dinky
11619	Non ho la chiave-a-uh!	I don't have-a-who the key!	SheriffsOffice.dinky
11620	Questi aggeggi erano inquietanti. Sono contenta che li abbiano spenti.	These things were creepy. I'm glad they were deactivated.	SheriffsOffice.dinky
11621	È un manifesto da ricercato.	It's a wanted poster.	SheriffsOffice.dinky
11622	Credo che fosse parte della cornice.	I think that one came in the box.	SheriffsOffice.dinky
11623	Ricercato: un manifesto da ricercato. Nessuna ricompensa.	Wanted: One wanted poster. No reward.	SheriffsOffice.dinky
11624	È un telefono ufficiale della polizia.	It's an official police phone.	SheriffsOffice.dinky
11625	Ehi! È un telefono della polizia-a-rino. Qualcuno potrebbe chiamare per un'emergenza-a-rino.	Hey! That's an official police-a-reno phone. Someone might call in with an emergency-a-reno.	SheriffsOffice.dinky
11626	È un telefono ufficiale della "polizia-a-rino". Qualcuno potrebbe chiamare per una "emergenza-a-rino".	That's an official “police-a-reno” phone. Someone might call in with an “emergency-a-reno”.	SheriffsOffice.dinky
11627	È un telefono ufficiale della polizia. Qualcuno potrebbe chiamare per un'emergenza.	That's an official police phone. Someone might call in with an emergency.	SheriffsOffice.dinky
11628	È uno schedario!	It's a cabinet!	SheriffsOffice.dinky
11629	È uno schedario!	It's a cabinet!	SheriffsOffice.dinky
11630	È una chiave grande.	It's a large key.	SheriffsOffice.dinky
11631	Non toccare la chiave-a-rino.	Don't touch the key-a-reno.	SheriffsOffice.dinky
11632	È sintonizzata su KSCUM. Com'è giusto che sia!	It's tuned to KSCUM. As it should be!	SheriffsOffice.dinky
11633	Serve più KSCUM!	Needs more KSCUM!	SheriffsOffice.dinky
11634	Non mi piacerebbe finire rinchiusa lì.	I'd hate to get locked up in here.	SheriffsOffice.dinky
11635	È chiusa a chiave.	It's locked.	SheriffsOffice.dinky
11636	Non voglio farlo uscire mentre sono così contrariati.	I don't want to let him out while they are so upset.	SheriffsOffice.dinky
11637	Sembrano arrabbiati.	They look upset.	SheriffsOffice.dinky
11638	ArrestTron 3000™	ArrestTron 3000™	SheriffsOffice.dinky
11639	l'ArrestTron 3000™	the ArrestTron 3000™	SheriffsOffice.dinky
11640	porta	door	SheriffsOffice.dinky
11641	Esci	Leave	SheriffsOffice.dinky
11642	Esci dall'ufficio dello sceriffo	Leave the Sheriff's Office	SheriffsOffice.dinky
11643	poster	poster	SheriffsOffice.dinky
11644	poster	poster	SheriffsOffice.dinky
11645	poster	poster	SheriffsOffice.dinky
11646	telefono	phone	SheriffsOffice.dinky
11647	schedario	cabinet	SheriffsOffice.dinky
11648	schedario	cabinet	SheriffsOffice.dinky
11649	chiave	key	SheriffsOffice.dinky
11650	radio	radio	SheriffsOffice.dinky
11651	porta della cella	jail door	SheriffsOffice.dinky
11652	la porta della cella	the jail door	SheriffsOffice.dinky
11653	sceriffo e coroner	Sheriff and Coroner	SheriffsOffice.dinky
11654	insieme	the	SheriffsOffice.dinky
11655	Sono le cinque e qualcosina.	It's just after five o'clock.	Bank.dinky
11656	Credo di aver già visto questo dipinto da qualche parte.	I think I've seen this painting somewhere before.	Bank.dinky
11657	Notevole!	Impressive!	Bank.dinky
11658	È un volantino promozionale della banca.	It's a promotional bank flyer.	Bank.dinky
11659	Non ci sono più volantini.	No bank flyers left.	Bank.dinky
11660	È il "Pericoloso Dispositivo di Philipp" dello zio Chuck.	It's Uncle Chuck's “Philipp's Dangerous Dövice.”	Bank.dinky
11661	Direi che la banca lo tiene da parte per evitare che il pignoramento si trasformi in polvere radioattiva.	I guess the banker is keeping it safe so his repossession doesn't turn to radioactive dust.	Bank.dinky
11662	È un telefono ufficiale della banca.	It's an official bank phone.	Bank.dinky
11663	Forse non dovrei, qualcuno potrebbe chiamare per affari importanti.	I probably shouldn't, someone with important bank business might call.	Bank.dinky
11664	Un bidone dei rifiuti in fiamme!	It's a burning trash can!	Bank.dinky
11665	In una banca!	In a bank!	Bank.dinky
11666	Ahi! Il mio alluce!	Ouch! My toe!	Bank.dinky
11667	È troppo caldo per metterlo nell'inventario.	That's too hot to put in my inventory-hole.	Bank.dinky
11668	orologio	clock	Bank.dinky
11669	Non credo che l'orologio sia piccolo a sufficienza.	I don't think that clock is tiny enough.	Bank.dinky
11670	dipinto	painting	Bank.dinky
11671	insegna	sign	Bank.dinky
11672	porta	door	Bank.dinky
11673	la porta della banca	the bank door	Bank.dinky
11674	Esci	Leave	Bank.dinky
11675	Esci dalla banca	Leave the bank	Bank.dinky
11676	volantini della banca	bank flyers	Bank.dinky
11677	volantini della banca	bank flyers	Bank.dinky
11678	"Pericoloso Dispositivo di Philipp"	“Philipp's Dangerous Dövice”	Bank.dinky
11679	Ci vuole più dramma, per la foto della demolizione.	The demolition photo needs to be way more dramatic.	Bank.dinky
11680	telefono della banca	bank phone	Bank.dinky
11681	bidone dei rifiuti	trash can	Bank.dinky
11682	Fa un po' paura, ma non è propriamente disgustoso.	It's a bit scary, but not really disgusting.	Bank.dinky
11683	C'è il Quickie Pal laggiù, che lampeggia tranquillo.	There's the Quickie Pal down there, flashing away.	Vista.dinky
