id	text	en	loc
11320	Je to plakát s klaunem Ransomem.	It's a Ransome the Clown poster!	Alleyway.dinky
11321	To je pěkně mizerná fotka. Nikdo nepozná, že je to Ransome.	That's a pretty crappy photo. No one's going to know it's Ransome.	Alleyway.dinky
11322	To je pěkně mizerná fotka. Nikdo nepozná, že je to Ransome.	That's a pretty crappy photo. No one's going to know it's Ransome.	Alleyway.dinky
11323	Trochu artové, ale nemyslím, že to Natalii bude chtít použít.	Kind of artsy, but I don't think Natalie will want this one.	Alleyway.dinky
11324	Myslím, že to není dost kulaté.	I don't think this is round enough.	Alleyway.dinky
11325	Na popelnici je to docela čisté. Není to ani trochu nechutné.	It's actually pretty clean for a trash can. Not disgusting at all.	Alleyway.dinky
11326	Tohle je druhá nejčistější popelnice, jakou jsem kdy viděla.	This is the second cleanest trash can I've ever seen.	Alleyway.dinky
11327	Možná je čistá, ale dovnitř se dívat nechci.	It may be clean, but I'm not interested in looking inside.	Alleyway.dinky
11328	Nemyslím si, že otevírání popelnic je součástí mého popisu práce.	I don't think opening trash cans is part of my job description.	Alleyway.dinky
11329	Na kočce v krabici není nic vtipného. Ani na krabici bez kočky.	Nothing funny about a cat in a box. Or no cat in a box.	Alleyway.dinky
11330	Pořád je to jen prázdná krabice.	It's still just an empty box.	Alleyway.dinky
11331	To je zadní vchod do bistra. Vždycky je zamčený.	It's the back door to the Diner. It's always locked.	Alleyway.dinky
11332	Je zamčeno.	It's locked.	Alleyway.dinky
11333	Ó, plakát na ThimbleCon 88!	Ooh, a ThimbleCon 88 poster!	Alleyway.dinky
11334	To by v mé kanceláři v MMucasFlem vypadalo skvěle, pokud by mi to Jay Bane dovolil vyvěsit.	This would look great in my MMucasFlem office, if Jay Bane will let me put it up.	Alleyway.dinky
11335	Je to přilepené a nemůžu to sundat.	It's glued on and I can't pull it off.	Alleyway.dinky
11336	Ahoj Ransome!	Hi Ransome!	Alleyway.dinky
11337	Voda by možná mohla rozpustit lepidlo.	Maybe the water will dissolve the glue.	Alleyway.dinky
11338	Zabralo to! A bez poškození plakátu.	That worked! And without damaging either poster.	Alleyway.dinky
11339	Ahoj Ransome!	Hi Ransome!	Alleyway.dinky
11340	Teď je zpátky ve své původní pozici.	It's back to its original setting.	Alleyway.dinky
11341	Asi na to Sandy nebo Dave už přišli.	Guess Sandy or Dave figured it out.	Alleyway.dinky
11342	Ventil je otevřený na maximum!	The valve is set to full on!	Alleyway.dinky
11343	Je to starý rezavý ventil s nápisem “Plynárenská společnost Thimbleweed Park. Nedotýkati se!”	It's a rusty old valve. It says “Thimbleweed Park Gas Company, Do Not Touch”.	Alleyway.dinky
11344	Je to zaseknuté. Nemůžu s tím pohnout.	It's stuck. I can't move it.	Alleyway.dinky
11345	Už se to zase zaseklo.	It's stuck again.	Alleyway.dinky
11346	plakát	poster	Alleyway.dinky
11347	plakátu s klaunem Ransomem	Ransome the Clown poster	Alleyway.dinky
11348	okraj plakátu	poster edge	Alleyway.dinky
11349	plakát s klaunem Ransomem	Ransome the Clown poster	Alleyway.dinky
11350	plakátu s klaunem Ransomem	Ransome the Clown poster	Alleyway.dinky
11351	popelnici	trash can	Alleyway.dinky
11352	krabici	box	Alleyway.dinky
11353	na Hlavní ulici	Main Street	Alleyway.dinky
11354	dveře	door	Alleyway.dinky
11355	zadních dveří bistra	the Diner back door	Alleyway.dinky
11356	plakát	poster	Alleyway.dinky
11357	plakát ThimbleCon	ThimbleCon poster	Alleyway.dinky
11358	plakát klauna Ransoma	Ransome the Clown poster	Alleyway.dinky
11359	ventil	valve	Alleyway.dinky
11360	plynový ventil	gas valve	Alleyway.dinky
11361	Je čas udělat ThimbleCon na ThimbleConu “88!	It's time to do the ThimbleCon with ThimbleCon '88!	AStreet.dinky
11362	Sci-fi filmy a seriály, komiksy a nejnovější počítačové technologie a videohry!	Sci-fi shows and movies, comic books, and the latest computer and video game technology!	AStreet.dinky
11363	Kupte si lístky, než se vyprodají!	Get your tickets before they are all gone.	AStreet.dinky
11364	Prosím, přestaňte házet své staré plechovky a lahve za mé knihkupectví.	Please stop throwing your old cans and bottles into the backyard of my bookstore.	AStreet.dinky
11365	Umím vás proklít!	I know how to curse you!	AStreet.dinky
11366	Hledám - darované oblečení	Wanted - Clothes Donations	AStreet.dinky
11367	Vypomozte Lenore nějakým stylovým oblečením.	Help Lenore out with some classy clothes.	AStreet.dinky
11368	Nejlépe nenošeným, ale asi teď nemůžu být vybíravá.	I'd rather you hadn't worn them, but I guess I can't be picky.	AStreet.dinky
11369	Safely First Savings - Šetřit bezpečně znamená šetřit chytře!	Safely First Savings - Where saving safely is saving smartly!	AStreet.dinky
11370	Akciový trh stoupá a neočekáváme, že by se to mělo v dohledné době změnit.	The stock market is soaring, we don't see it coming down anytime soon!	AStreet.dinky
11371	Váš šerif chce, abyste se chovali ekologicky a úsporně.	Your sheriff wants you to be green and clean-a-reno!	AStreet.dinky
11372	Neodhazujte odpadky kolem dálnice a neničte výlohy!	Don't litter on the highway or vandalize the storefronts!	AStreet.dinky
11373	Nejnovější PillowBears™ jsou skoro tady!	The latest PillowBears™ are almost here!	AStreet.dinky
11374	Nové barvy pro rok 1988!	New colors for 1988!	AStreet.dinky
11375	Firma Holubí sestry	Pigeon Sisters Plumbing	AStreet.dinky
11376	Instalatérské práce	So let us fix your leaking waters'	AStreet.dinky
11377	V cuku letu šupky dupky	Nothing is faster'	AStreet.dinky
11378	Opravíme vaše trubky	than the Pigeon daughters'	AStreet.dinky
11379	Hledám lásku	Looking for Love	AStreet.dinky
11380	Hledá se osoba, která včera večer pobývala na vyhlídce.	Seeking the person hanging out at the Vista last night.	AStreet.dinky
11381	Myslím, že nás něco spojuje.	I think we might have a connection.	AStreet.dinky
11382	Razor a Scummettes hrají živě v The Hitchin’ Post!	Razor and the Scummettes playing live at The Hitchin' Post!	AStreet.dinky
11383	Předkapela GT & Přísavky.	Support by GT and the Suction Cups.	AStreet.dinky
11384	Projížďky na mechanickém býkovi celý večer zdarma!	Mechanical bull rides free all night!	AStreet.dinky
11385	Putovní cirkus bratří Úžasňákových	Stupendous Brothers Traveling Circus	AStreet.dinky
11386	Zlatý hřeb - klaun Ransome!	Headline Act - Ransome the Clown!	AStreet.dinky
11387	Představení pro rodiny s dětmi začíná ve 14:00.	Family show starts at 2pm.	AStreet.dinky
11388	Nalaďte si KSCUM 198.7 FM pro nejbožejší hity místních umělců!	Turn your dials to KSCUM 198.7 FM for the gnarliest hits from local artists!	AStreet.dinky
11389	DJ Cassie říká: “Doufám, že máte rádi Tuňáčí hlavu!“	DJ Cassie says 'I hope you like Tuna Head!'	AStreet.dinky
11390	Obřad na radnici	Ceremony at City Hall	AStreet.dinky
11391	Radnice bude přejmenována na radnici Chucka E. Edmunda...	City Hall is being renamed the Chuck E. Edmund City Hall...	AStreet.dinky
11392	... na počest všeho, co Chuck pro město udělal.	...in honor of everything Chuck has done for the town.	AStreet.dinky
11393	Uzdrav se, Chucku! Chybíš nám.	Get better Chuck. We miss you.	AStreet.dinky
11394	Tohle je jen text. Na dobrou fotku potřebuju něco výraznějšího.	This is just text. I need something more impressive for a good photo.	AStreet.dinky
11395	Potřebuju něco vizuálnějšího než je poznámku.	I need something more photographic than a note.	AStreet.dinky
11396	Na dobrou fotku už je to moc zašlé.	It's too badly weathered for a good photo.	AStreet.dinky
11397	Je to trochu strašidelné, ale ne zrovna nechutné.	It's a bit scary, but not really disgusting.	AStreet.dinky
11398	Je to hořící popelnice!	It's a burning trash can!	AStreet.dinky
11399	Au! Můj palec!	Ouch! My toe!	AStreet.dinky
11400	Na to, abych to nacpala do svého inventáře, je to moc horké.	That's too hot to put in my inventory-hole.	AStreet.dinky
11401	Jsem bohatá!	I'm rich!	AStreet.dinky
11402	Lidé by měli více recyklovat.	I wish people would recycle.	AStreet.dinky
11403	Vím, že celoplanetární ekologická katastrofa přijde nejdřív za sto let, ale i tak...	I know any planet-wide ecological catastrophe is a hundred or more years away, but still.	AStreet.dinky
11404	Zdá se, že madam Morena pořádá jeden ze svých nekonečných okultních výprodejů.	Looks like Madame Morena is having one of her never ending occult sales.	AStreet.dinky
11405	Vypadá to, že madam Morena vypnula své strašidelné detektory pohybu.	Looks like Madame Morena turned off her “spooky” motion sensors.	AStreet.dinky
11406	S tímhle nikoho neoblafla.	She wasn't fooling anyone with those.	AStreet.dinky
11407	A ano, myslela jsem to v uvozovkách.	And yes, I was using air-quotes.	AStreet.dinky
11408	Nemyslím, že je to pro Natalii dost nechutné.	I don't think this is disgusting enough for Natalie.	AStreet.dinky
11409	Po okraj plný smradlavých odpadků.	Filled to the brim with smelly trash.	AStreet.dinky
11410	reklamu na ThimbleCon	ThimbleCon advertisement	AStreet.dinky
11411	zobrazující	a	AStreet.dinky
11412	oficiální oznámení	official notice	AStreet.dinky
11413	zobrazující	an	AStreet.dinky
11414	soukromý inzerát	personals advertisement	AStreet.dinky
11415	zobrazující	a	AStreet.dinky
11416	bankovní reklamu	banking advertisement	AStreet.dinky
11417	zobrazující	a	AStreet.dinky
11418	výzvu pro veřejnost	public service announcement	AStreet.dinky
11419	zobrazující	a	AStreet.dinky
11420	reklamu na PillowBear™	PillowBear™ advertisement	AStreet.dinky
11421	zobrazující	a	AStreet.dinky
11422	instalatérskou reklamu	plumbing advertisement	AStreet.dinky
11423	zobrazující	a	AStreet.dinky
11424	seznamovací inzerát	missed connection ad	AStreet.dinky
11425	zobrazující	a	AStreet.dinky
11426	starou reklamu	old advertisement	AStreet.dinky
11427	zobrazující	an	AStreet.dinky
11428	zašlý inzerát	weathered advertisement	AStreet.dinky
11429	zobrazující	a	AStreet.dinky
11430	reklamu rádia	radio advertisement	AStreet.dinky
11431	zobrazující	a	AStreet.dinky
11432	úřední oznámení	official announcement	AStreet.dinky
11433	zobrazující	an	AStreet.dinky
11434	dveře pošty	Post Office door	AStreet.dinky
11435	dveří pošty	the Post Office door	AStreet.dinky
11436	Vejít	Enter	AStreet.dinky
11437	Vejít na poštu	Enter Post Office	AStreet.dinky
11438	dveře Nickel News	Nickel News door	AStreet.dinky
11439	dveří Nickel News	the Nickel News door	AStreet.dinky
11440	Vejít	Enter	AStreet.dinky
11441	Vejít do Nickel News	Enter Nickel News	AStreet.dinky
11442	cedulku	note	AStreet.dinky
11443	cedulku	note	AStreet.dinky
11444	cedulku	note	AStreet.dinky
11445	cedulku	note	AStreet.dinky
11446	cedulku	note	AStreet.dinky
11447	cedulku	note	AStreet.dinky
11448	cedulku	note	AStreet.dinky
11449	cedulku	note	AStreet.dinky
11450	cedulku	note	AStreet.dinky
11451	cedulku	note	AStreet.dinky
11452	cedulku	note	AStreet.dinky
11453	cedulku	note	AStreet.dinky
11454	popelnici	trash can	AStreet.dinky
11455	desetník	dime	AStreet.dinky
11456	na Hlavní ulici	Main Street	AStreet.dinky
11457	láhev	bottle	AStreet.dinky
11458	ceduli	sign	AStreet.dinky
11459	cedule o výprodeji knih	the bookstore sale sign	AStreet.dinky
11460	dveře knihkupectví	bookstore door	AStreet.dinky
11461	dveří knihkupectví	the bookstore door	AStreet.dinky
11462	Vejít	Enter	AStreet.dinky
11463	Vejít do Okultního knihkupectví	Enter Occult Bookstore	AStreet.dinky
11464	kontejner	dumpster	AStreet.dinky
11465	Nedotýkej se knih, pokud nevíš, co chceš!	Don't touch the books unless you know what you want!	BookStore.dinky
11466	Prostě malý žebřík.	Just a small ladder.	BookStore.dinky
11467	Prostě vysoký a vratký žebřík.	Just a tall, rickety-looking ladder.	BookStore.dinky
11468	Vypadá jak mrtvý bratranec Ted z té nové hry, co miluju.	Kind of looks like Dead Cousin Ted from that new game I love.	BookStore.dinky
11469	Děsivé.	Creepy.	BookStore.dinky
11470	Netuším, proč si lidi hrají s panenkami.	Not sure why anyone wants to play with dolls.	BookStore.dinky
11471	Je to ta kniha o Fortranu, třicet let starém programovacím jazyku.	It's that book on Fortran, a 30-year-old computer language.	BookStore.dinky
11472	Je to kniha o Fortranu, třicet let starém programovacím jazyku.	It's a book on Fortran, a 30-year-old computer language.	BookStore.dinky
11473	Je tu shora pěkný výhled. Vidím i bufet S&D.	Nice view from up here. I can see the S&D Diner.	BookStore.dinky
11474	Píše se tu:	It reads...	BookStore.dinky
11475	“Děsné oči”	“Creepy eyes.”	BookStore.dinky
11476	“Děsné zuby”	“Creepy nose.”	BookStore.dinky
11477	“Děsné uši”	“Creepy feet.”	BookStore.dinky
11478	“Děsné huby”	“Creepy toes.”	BookStore.dinky
11479	“- Šťastného Valentýna!”	“ - Happy Valentine's Day”	BookStore.dinky
11480	bla bla bla bla...	bla bla bla bla...	BookStore.dinky
11481	dveře	door	BookStore.dinky
11482	dveří knihkupectví	the bookstore door	BookStore.dinky
11483	Odejít	Leave	BookStore.dinky
11484	Odejít z knihkupectví	Leave the bookstore	BookStore.dinky
11485	žebřík	ladder	BookStore.dinky
11486	žebřík	ladder	BookStore.dinky
11487	mumii	mummy	BookStore.dinky
11488	panenku	doll	BookStore.dinky
11489	Učíme se Fortran	Learning Fortran	BookStore.dinky
11490	knihy o Fortranu	a Fortran book	BookStore.dinky
11491	okno	window	BookStore.dinky
11492	města	the town	BookStore.dinky
11493	Je to v provozu.	It's in use.	Bathroom.dinky
11494	Vypadá to, že nejde elektřina.	I don't think the power is on.	Bathroom.dinky
11495	To je ale hnusný záchod!	It's a gross toilet!	Bathroom.dinky
11496	Je tu moc tma.	It's too dark to see.	Bathroom.dinky
11497	Je to hnusné splachovadlo.	It's a gross toilet handle!	Bathroom.dinky
11498	Je tu moc tma.	It's too dark to see.	Bathroom.dinky
11499	Je to hnusné umyvadlo.	It's a gross sink!	Bathroom.dinky
11500	Je tu moc tma.	It's too dark to see.	Bathroom.dinky
11501	Je to rozbité, co pamatuju.	This has been broken for as long as I can remember.	Bathroom.dinky
11502	Pryč odtokem.	Down the drain.	Bathroom.dinky
11503	Je to hnusný kohoutek.	It's a gross faucet!	Bathroom.dinky
11504	Je tu moc tma.	It's too dark to see.	Bathroom.dinky
11505	Na fotce musí být něco lepšího než voda z nechutného kohoutku.	Photo needs to be better than water from a gross faucet.	Bathroom.dinky
11506	Na fotce musí být něco lepšího než voda z nechutného umyvadla.	Photo needs to be better than water from a gross sink.	Bathroom.dinky
11507	Je tu moc tma.	It's too dark to see.	Bathroom.dinky
11508	Je to rozbité, co pamatuju.	This has been broken for as long as I can remember.	Bathroom.dinky
11509	To by mělo stačit.	That should do it.	Bathroom.dinky
11510	Je to role toaletního papíru v pozici “kočičí nuda”.	It's a roll of toilet paper in the “boring for cats” position.	Bathroom.dinky
11511	Je to role toaletního papíru v pozici “kočičí zábava”.	It's a roll of toilet paper in the “fun for cats” position.	Bathroom.dinky
11512	Je to role toaletního papíru.	It's a roll of toilet paper.	Bathroom.dinky
11513	Je tu moc tma.	It's too dark to see.	Bathroom.dinky
11514	Je to šroubovák!	It's a screwdriver!	Bathroom.dinky
11515	Je tu moc tma.	It's too dark to see.	Bathroom.dinky
11516	Je tu moc tma.	It's too dark to see.	Bathroom.dinky
11517	Je tu moc tma.	It's too dark to see.	Bathroom.dinky
11518	I přes tu špínu se vidím.	I can see myself through the grime.	Bathroom.dinky
11519	Úsměv!	Smile!	Bathroom.dinky
11520	Úsměv!	Smile!	Bathroom.dinky
11521	Nemyslím, že je to pro Natalii dost nechutné.	I don't think this is disgusting enough for Natalie.	Bathroom.dinky
11522	Ani náhodou se tam nepodívám, cítím to odsud!	No way am I going to look in there, I can smell it from here!	Bathroom.dinky
11523	Je tu moc tma.	It's too dark to see.	Bathroom.dinky
11524	dveře záchodu	bathroom door	Bathroom.dinky
11525	dveří záchodu	the bathroom door	Bathroom.dinky
11526	Odejít	Leave	Bathroom.dinky
11527	Odejít ze záchodu	Leave bathroom	Bathroom.dinky
11528	vypínač světla	light switch	Bathroom.dinky
11529	záchodovou mísu	toilet	Bathroom.dinky
11530	něco	something	Bathroom.dinky
11531	splachovadlo	toilet handle	Bathroom.dinky
11532	něco	something	Bathroom.dinky
11533	umyvadlo	sink	Bathroom.dinky
11534	něco	something	Bathroom.dinky
11535	kohoutek	faucet	Bathroom.dinky
11536	něco	something	Bathroom.dinky
11537	toaletní papír	toilet paper	Bathroom.dinky
11538	něco	something	Bathroom.dinky
11539	toaletní papír	toilet paper	Bathroom.dinky
11540	šroubovák	screwdriver	Bathroom.dinky
11541	něco	something	Bathroom.dinky
11542	zrcadlo	mirror	Bathroom.dinky
11543	něco	something	Bathroom.dinky
11544	se	me	Bathroom.dinky
11545	koš	trash can	Bathroom.dinky
11546	něco	something	Bathroom.dinky
11547	^Než se zase vrátíš k práci herního vývojáře v MMucasFlem, tak mi musíš dodat ještě %d fotek.	^You need to turn in %d more photos before returning to your game developer job at MMucasFlem.	StartScreen.dinky
11548	Radši najdu ten foťák, mrknu na seznam a pustím se do toho.	I better find that camera, take a look at the list, and get cracking.	StartScreen.dinky
11549	Ten plyn je moc silný!	Gas is on too high!	Diner.dinky
11550	Ááá!	Agggg!	Diner.dinky
11551	Proboha!	Man oh man oh man!	Diner.dinky
11552	Nééé!	Noooo!	Diner.dinky
11553	Vypněte někdo plyn!	Someone turn down the gas!	Diner.dinky
11554	K zemi a nehýbat!	Down! Stay down!	Diner.dinky
11555	Je to hot dog z hovězího z Kóbe.	It's a Kobe beef hot dog.	Diner.dinky
11556	Je to švýcarský vepřový hot dog.	It's a Swiss pork hot dog.	Diner.dinky
11557	Je to hot dog s bylinkami a kuřecím.	It's a herb and chicken hot dog.	Diner.dinky
11558	Je to vegetariánský hot dog s kapustou a francouzskou hořčicí.	It's a French mustard and kale veggie dog.	Diner.dinky
11559	Je naladěná na KSCUM. Tak to má být!	It's tuned to KSCUM. As it should be!	Diner.dinky
11560	Je třeba více KSCUMu!	Needs more KSCUM!	Diner.dinky
11561	Nóbl věci! Všechny druhy gurmánských hot dogů.	Fancy stuff! All kinds of gourmet hot dogs.	Diner.dinky
11562	Z těch cen, co Dave a Sandy dostali, je vidět, že kvalita se rozhodně zvýšila.	Quality sure has gone up since Dave and Sandy won all those awards.	Diner.dinky
11563	To je hodně ohně!	That's a lot of fire!	Diner.dinky
11564	Vypadá to nebezpečně! Ale pro článek cokoliv.	Looks dangerous! Anything for a story.	Diner.dinky
11565	dveře	door	Diner.dinky
11566	dveří bistra	the Diner door	Diner.dinky
11567	Odejít	Leave	Diner.dinky
11568	Odejít z bistra	Leave the Diner	Diner.dinky
11569	hot dog	hot dog	Diner.dinky
11570	hot dog	hot dog	Diner.dinky
11571	hot dog	hot dog	Diner.dinky
11572	hot dog	hot dog	Diner.dinky
11573	rádio	radio	Diner.dinky
11574	menu	menu	Diner.dinky
11575	menu z bistra	the Diner menu	Diner.dinky
11576	plameny	fireballs	Diner.dinky
11577	Dave v plamenech	Dave and the fireballs	Diner.dinky
11578	Je to jen šuplík.	Just a drawer.	SheriffsOffice.dinky
11579	Jen podivná policejní zpráva o opuštěném cirkusu, který není opuštěný.	Just the odd police report about the abandoned circus. Which isn't abandoned.	SheriffsOffice.dinky
11580	Jen pár starých policejních složek.	Just some old police files.	SheriffsOffice.dinky
11581	Jen pár starých policejních zpráv.	Just some old police reports.	SheriffsOffice.dinky
11582	Hlášení o drobných přestupcích.	Reports of minor infractions.	SheriffsOffice.dinky
11583	To je divné. Je tu hlášení o potížích v tom opuštěném cirkuse.	That's odd? There is a police report for trouble at the abandoned circus?	SheriffsOffice.dinky
11584	Ale cirkus přece není opuštěný. Ransome nebyl nikdy populárnější.	The circus isn't abandoned? Ransome has never been more popular.	SheriffsOffice.dinky
11585	Jen pár starých policejních složek.	Just some old police files.	SheriffsOffice.dinky
11586	Jen pár starých policejních zpráv.	Just some old police reports.	SheriffsOffice.dinky
11587	Hlášení o drobných přestupcích.	Reports of minor infractions.	SheriffsOffice.dinky
11588	Otevři ty dveře!	Open this door!	SheriffsOffice.dinky
11589	Okamžitě otevři ty dveře!	Open this door now!	SheriffsOffice.dinky
11590	Otevři ty dveřeríno!	Open this door-a-reno!	SheriffsOffice.dinky
11591	Jsem strážce zákonaríno!	I'm an officer of the law-a-reno!	SheriffsOffice.dinky
11592	Za to bys mohla dostat pokutaríno!	I could write-a-reno you a ticket for this.	SheriffsOffice.dinky
11593	Aríno! Aríno! Arínopoplacharíno!	A-reno! A-reno! A-reno-alert-a-reno!	SheriffsOffice.dinky
11594	Proč jen jsem se dnes nevzal své revolveríno?	Why didn't I bring my service-revolver-a-reno today?	SheriffsOffice.dinky
11595	Zatrsakríno!	Dagnabbit-a-reno!	SheriffsOffice.dinky
11596	Co to sakraríno...?!	What-the-a-reno!	SheriffsOffice.dinky
11597	Zatrsakríno!	Dagnabbit-a-reno!	SheriffsOffice.dinky
11598	Nedosáhnu na vysílačkoríno.	I can't reach the radio-a-reno.	SheriffsOffice.dinky
11599	Delores!!!	Delores!!	SheriffsOffice.dinky
11600	Ach ta dnešní mládežarína!	Kids-a-reno these days!	SheriffsOffice.dinky
11601	Kde je můj klíč?	Where's my key?	SheriffsOffice.dinky
11602	Co to sakraríno...?!	What-the-a-reno!	SheriffsOffice.dinky
11603	Nesahej na toríno!	Don't touch that-a-reno.	SheriffsOffice.dinky
11604	Uf.	Humph!	SheriffsOffice.dinky
11605	Ach ta dnešní mládežarína!	Kids-a-reno these days!	SheriffsOffice.dinky
11606	Proč?	Why?	SheriffsOffice.dinky
11607	Prosím, jdi pryčaríno!	Please leave-a-reno.	SheriffsOffice.dinky
11608	Co to sakraríno...?!	What-the-a-reno!	SheriffsOffice.dinky
11609	Nikderíno ho nevidím.	I don't see him-a-who?	SheriffsOffice.dinky
11610	Šerifahů tu neníhů?	Sheriff's not here-a-who?	SheriffsOffice.dinky
11611	Šerifahů si zřejmě někamhů odskočil.	Sheriff must have stepped-a-who out-a-who?	SheriffsOffice.dinky
11612	Kde je to klíčaríno?	Where is the key-a-reno?	SheriffsOffice.dinky
11613	Máš klíčaríno?	Do you have-a-reno the key?	SheriffsOffice.dinky
11614	Musím se odsudaríno dostat.	I need to get out-a-reno.	SheriffsOffice.dinky
11615	Nemám klíčaríno!	I don't have-a-reno the key!	SheriffsOffice.dinky
11616	Kde je klíčahů?	Where is the key-a-who?	SheriffsOffice.dinky
11617	Máš klíčahů?	Do you have-a-who the key?	SheriffsOffice.dinky
11618	Musíš se dostat venahů.	You need to get out-a-who.	SheriffsOffice.dinky
11619	Nemám klíčahů!	I don't have-a-who the key!	SheriffsOffice.dinky
11620	Ty věci byly děsivé. Jsem ráda, že už jsou vypnuté.	These things were creepy. I'm glad they were deactivated.	SheriffsOffice.dinky
11621	Je to plakát “Hledá se“.	It's a wanted poster.	SheriffsOffice.dinky
11622	Myslím, že tenhle se přidával k nějaké hře.	I think that one came in the box.	SheriffsOffice.dinky
11623	Hledá se: Plakát “Hledá se“. Žádná odměna.	Wanted: One wanted poster. No reward.	SheriffsOffice.dinky
11624	Je to oficiální policejní telefon.	It's an official police phone.	SheriffsOffice.dinky
11625	Hej! To je oficiální policejní telefonaríno. Někdo může zavolat s naléhavým případarínem.	Hey! That's an official police-a-reno phone. Someone might call in with an emergency-a-reno.	SheriffsOffice.dinky
11626	To je oficiální policejní “telefonaríno”. Někdo může zavolat s naléhavým “případarínem”.	That's an official “police-a-reno” phone. Someone might call in with an “emergency-a-reno”.	SheriffsOffice.dinky
11627	To je oficiální policejní telefon. Někdo může zavolat s naléhavým případem.	That's an official police phone. Someone might call in with an emergency.	SheriffsOffice.dinky
11628	Je to skříňka.	It's a cabinet!	SheriffsOffice.dinky
11629	Je to skříňka.	It's a cabinet!	SheriffsOffice.dinky
11630	Je to velký klíč.	It's a large key.	SheriffsOffice.dinky
11631	Nesahej na to klíčaríno!	Don't touch the key-a-reno.	SheriffsOffice.dinky
11632	Je to naladěné na KSCUM. Tak to má být!	It's tuned to KSCUM. As it should be!	SheriffsOffice.dinky
11633	Je třeba více KSCUMu!	Needs more KSCUM!	SheriffsOffice.dinky
11634	Nerada bych tu skončila zamčená.	I'd hate to get locked up in here.	SheriffsOffice.dinky
11635	Je to zamčené.	It's locked.	SheriffsOffice.dinky
11636	Nechci ho pustit ven zrovna teď, když jsou tak vzteklí.	I don't want to let him out while they are so upset.	SheriffsOffice.dinky
11637	Vypadají vzteklí.	They look upset.	SheriffsOffice.dinky
11638	ArrestTron 3000™	ArrestTron 3000™	SheriffsOffice.dinky
11639	ArrestTronu 3000™	the ArrestTron 3000™	SheriffsOffice.dinky
11640	dveře	door	SheriffsOffice.dinky
11641	Odejít	Leave	SheriffsOffice.dinky
11642	Odejít z šerifovy kanceláře	Leave the Sheriff's Office	SheriffsOffice.dinky
11643	plakát	poster	SheriffsOffice.dinky
11644	plakát	poster	SheriffsOffice.dinky
11645	plakát	poster	SheriffsOffice.dinky
11646	telefon	phone	SheriffsOffice.dinky
11647	skříňku	cabinet	SheriffsOffice.dinky
11648	skříňku	cabinet	SheriffsOffice.dinky
11649	klíč	key	SheriffsOffice.dinky
11650	rádio	radio	SheriffsOffice.dinky
11651	dveře vězení	jail door	SheriffsOffice.dinky
11652	dveří vězení	the jail door	SheriffsOffice.dinky
11653	šerifa a koronera	Sheriff and Coroner	SheriffsOffice.dinky
11654	zachycující	the	SheriffsOffice.dinky
11655	Je něco po páté hodině.	It's just after five o'clock.	Bank.dinky
11656	Myslím, že už jsem ten obraz někde viděla.	I think I've seen this painting somewhere before.	Bank.dinky
11657	Působivé!	Impressive!	Bank.dinky
11658	Je to propagační leták z banky.	It's a promotional bank flyer.	Bank.dinky
11659	Bankovní letáky došly.	No bank flyers left.	Bank.dinky
11660	Je to “Philippovo nebezpečné zařüzení” strýčka Chucka.	It's Uncle Chuck's “Philipp's Dangerous Dövice.”	Bank.dinky
11661	Bankéř ho zřejmě drží v bezpečí, aby se jeho zabavený majetek nezměnil v radioaktivní prach.	I guess the banker is keeping it safe so his repossession doesn't turn to radioactive dust.	Bank.dinky
11662	Je to oficiální bankovní telefon.	It's an official bank phone.	Bank.dinky
11663	To bych asi neměla. Mohl by volat někdo s důležitou finanční záležitostí.	I probably shouldn't, someone with important bank business might call.	Bank.dinky
11664	Je to hořící popelnice!	It's a burning trash can!	Bank.dinky
11665	V bance!	In a bank!	Bank.dinky
11666	Au! Můj palec!	Ouch! My toe!	Bank.dinky
11667	Na to, abych to nacpala do svého inventáře, je to moc horké.	That's too hot to put in my inventory-hole.	Bank.dinky
11668	hodiny	clock	Bank.dinky
11669	Tyhle hodiny nejsou dost malé.	I don't think that clock is tiny enough.	Bank.dinky
11670	obraz	painting	Bank.dinky
11671	znak	sign	Bank.dinky
11672	dveře	door	Bank.dinky
11673	dveří banky	the bank door	Bank.dinky
11674	Odejít	Leave	Bank.dinky
11675	Odejít z banku	Leave the bank	Bank.dinky
11676	bankovní letáky	bank flyers	Bank.dinky
11677	bankovní letáky	bank flyers	Bank.dinky
11678	“Philippovo nebezpečné zařüzení”	“Philipp's Dangerous Dövice”	Bank.dinky
11679	Ta demoliční fotka musí být mnohem dramatičtější.	The demolition photo needs to be way more dramatic.	Bank.dinky
11680	bankovní telefon	bank phone	Bank.dinky
11681	popelnice	trash can	Bank.dinky
11682	Je to trochu strašidelné, ale ne zrovna nechutné.	It's a bit scary, but not really disgusting.	Bank.dinky
11683	Támhle dole poblikává Quickie Pal.	There's the Quickie Pal down there, flashing away.	Vista.dinky
11684	Neměla bych se zdržovat tím, že se budu toulat po krajině.	I shouldn't dilly-dally by walking down into the country.	Vista.dinky
11685	Natalie na mě s těmi fotkami spoléhá.	Natalie is counting on me for those photographs.	Vista.dinky
11686	Miluju cirkus!	I love the circus!	Vista.dinky
11687	Než se vrátím do MMucasFlem Games, tak bych rozhodně měla zajít na Ransomovo vystoupení.	I need to make sure I see Ransome the Clown's show before I go back to MMucasFlem Games.	Vista.dinky
