id	text	en	loc
11319	Un poco artística, pero no creo que Natalie vaya a querer esta.	Kind of artsy, but I don't think Natalie will want this one.	Alleyway.dinky
11320	¡Es un cartel del Payaso Ransome!	It's a Ransome the Clown poster!	Alleyway.dinky
11321	Esa es una foto bastante mala. Nadie va a saber que es Ransome.	That's a pretty crappy photo. No one's going to know it's Ransome.	Alleyway.dinky
11322	Esa es una foto bastante mala. Nadie va a saber que es Ransome.	That's a pretty crappy photo. No one's going to know it's Ransome.	Alleyway.dinky
11323	Un poco artística, pero no creo que Natalie vaya a querer esta.	Kind of artsy, but I don't think Natalie will want this one.	Alleyway.dinky
11324	No creo que esto sea lo suficientemente redondo.	I don't think this is round enough.	Alleyway.dinky
11325	En realidad está bastante limpio para un cubo de basura. Nada asqueroso en absoluto.	It's actually pretty clean for a trash can. Not disgusting at all.	Alleyway.dinky
11326	Este es el segundo cubo de basura más limpio que he visto nunca.	This is the second cleanest trash can I've ever seen.	Alleyway.dinky
11327	Puede que esté limpio, pero no estoy interesada en mirar dentro.	It may be clean, but I'm not interested in looking inside.	Alleyway.dinky
11328	No creo que abrir cubos de basura sea parte de mi trabajo.	I don't think opening trash cans is part of my job description.	Alleyway.dinky
11329	Nada gracioso sobre un gato en una caja. O ningún gato en una caja.	Nothing funny about a cat in a box. Or no cat in a box.	Alleyway.dinky
11330	Sigue siendo tan solo una caja vacía.	It's still just an empty box.	Alleyway.dinky
11331	Es la puerta trasera de la Cafetería. Siempre está cerrada.	It's the back door to the Diner. It's always locked.	Alleyway.dinky
11332	Está cerrada.	It's locked.	Alleyway.dinky
11333	¡Ooh, un cartel de la ThimbleCon 88!	Ooh, a ThimbleCon 88 poster!	Alleyway.dinky
11334	Esto se vería genial en mi oficina de MMucasFlem, si Jay Bane me dejara ponerlo.	This would look great in my MMucasFlem office, if Jay Bane will let me put it up.	Alleyway.dinky
11335	Está pegado con pegamento y no puedo sacarlo.	It's glued on and I can't pull it off.	Alleyway.dinky
11336	¡Hola Ransome!	Hi Ransome!	Alleyway.dinky
11337	Tal vez el agua disuelva el pegamento.	Maybe the water will dissolve the glue.	Alleyway.dinky
11338	¡Eso funcionó! Y sin dañar ninguno de los carteles.	That worked! And without damaging either poster.	Alleyway.dinky
11339	¡Hola Ransome!	Hi Ransome!	Alleyway.dinky
11340	Ha vuelto a su posición original.	It's back to its original setting.	Alleyway.dinky
11341	Supongo que Sandy o Dave lo descubrieron.	Guess Sandy or Dave figured it out.	Alleyway.dinky
11342	¡La válvula está ajustada al máximo!	The valve is set to full on!	Alleyway.dinky
11343	Es una vieja válvula oxidada. Dice “Compañía de Gas de Thimbleweed, No Tocar”.	It's a rusty old valve. It says “Thimbleweed Park Gas Company, Do Not Touch”.	Alleyway.dinky
11344	Está atascada. No puedo moverla.	It's stuck. I can't move it.	Alleyway.dinky
11345	Se ha atascado otra vez.	It's stuck again.	Alleyway.dinky
11346	cartel	poster	Alleyway.dinky
11347	cartel del Payaso Ransome	Ransome the Clown poster	Alleyway.dinky
11348	borde del cartel	poster edge	Alleyway.dinky
11349	cartel del Payaso Ransome	Ransome the Clown poster	Alleyway.dinky
11350	cartel del Payaso Ransome	Ransome the Clown poster	Alleyway.dinky
11351	cubo de basura	trash can	Alleyway.dinky
11352	caja	box	Alleyway.dinky
11353	Main Street	Main Street	Alleyway.dinky
11354	puerta	door	Alleyway.dinky
11355	la puerta trasera de la Cafetería	the Diner back door	Alleyway.dinky
11356	cartel	poster	Alleyway.dinky
11357	cartel de la ThimbleCon	ThimbleCon poster	Alleyway.dinky
11358	cartel del Payaso Ransome	Ransome the Clown poster	Alleyway.dinky
11359	válvula	valve	Alleyway.dinky
11360	válvula de gas	gas valve	Alleyway.dinky
11361	¡Es hora de hacer la ThimbleCon con la ThimbleCon '88!	It's time to do the ThimbleCon with ThimbleCon '88!	AStreet.dinky
11362	¡Programas y películas de ciencia ficción, cómics y la última tecnología en ordenadores y videojuegos!	Sci-fi shows and movies, comic books, and the latest computer and video game technology!	AStreet.dinky
11363	Consigue tus entradas antes de que se agoten.	Get your tickets before they are all gone.	AStreet.dinky
11364	Por favor, dejad de tirar vuestras latas y botellas viejas al patio trasero de mi librería.	Please stop throwing your old cans and bottles into the backyard of my bookstore.	AStreet.dinky
11365	¡Sé cómo maldecirte!	I know how to curse you!	AStreet.dinky
11366	Se buscan - Donaciones de ropa	Wanted - Clothes Donations	AStreet.dinky
11367	Ayuda a Lenore con ropa elegante.	Help Lenore out with some classy clothes.	AStreet.dinky
11368	Preferiría que no las hubieras usado, pero supongo que no puedo ser exigente.	I'd rather you hadn't worn them, but I guess I can't be picky.	AStreet.dinky
11369	Safely First Savings - ¡Donde ahorrar de manera segura es ahorrar de manera inteligente!	Safely First Savings - Where saving safely is saving smartly!	AStreet.dinky
11370	¡El mercado de valores se está disparando, no vemos que vaya a bajar pronto!	The stock market is soaring, we don't see it coming down anytime soon!	AStreet.dinky
11371	¡El sheriff quiere ciudadanos limpitos en calles limpitas!	Your sheriff wants you to be green and clean-a-reno!	AStreet.dinky
11372	¡No arrojes basura a la carretera ni destroces los escaparates!	Don't litter on the highway or vandalize the storefronts!	AStreet.dinky
11373	¡Los últimos PillowBears™ ya casi están aquí!	The latest PillowBears™ are almost here!	AStreet.dinky
11374	¡Nuevos colores para 1988!	New colors for 1988!	AStreet.dinky
11375	Fontaneras Pigeon Sisters	Pigeon Sisters Plumbing	AStreet.dinky
11376	'Así que déjanos arreglar tus fugas de agua'	'So let us fix your leaking waters'	AStreet.dinky
11377	'Nada es más rápido'	'Nothing is faster'	AStreet.dinky
11378	'que las Pigeon daughters'	'than the Pigeon daughters'	AStreet.dinky
11379	Buscando el Amor	Looking for Love	AStreet.dinky
11380	Buscando a la persona que estuvo pasando el rato en la Vista anoche.	Seeking the person hanging out at the Vista last night.	AStreet.dinky
11381	Creo que podríamos tener una conexión.	I think we might have a connection.	AStreet.dinky
11382	¡Razor y los Scummettes tocando en directo en The Hitchin' Post!	Razor and the Scummettes playing live at The Hitchin' Post!	AStreet.dinky
11383	Apoyo por GT y los Suction Cups.	Support by GT and the Suction Cups.	AStreet.dinky
11384	¡Viajes en toros mecánicos gratis toda la noche!	Mechanical bull rides free all night!	AStreet.dinky
11385	Stupendous Brothers Traveling Circus	Stupendous Brothers Traveling Circus	AStreet.dinky
11386	Acto Titular - ¡El Payaso Ransome!	Headline Act - Ransome the Clown!	AStreet.dinky
11387	El show familiar empieza a las 2pm.	Family show starts at 2pm.	AStreet.dinky
11388	¡Giren sus diales a KSCUM 198.7 FM para los éxitos más retorcidos de los artistas locales!	Turn your dials to KSCUM 198.7 FM for the gnarliest hits from local artists!	AStreet.dinky
11389	DJ Cassie dice '¡Espero que os gusten las Cabezas de Atún!'	DJ Cassie says 'I hope you like Tuna Head!'	AStreet.dinky
11390	Ceremonia en el Ayuntamiento	Ceremony at City Hall	AStreet.dinky
11391	El Ayuntamiento va a cambiar su nombre a Ayuntamiento Chuck E. Edmund...	City Hall is being renamed the Chuck E. Edmund City Hall...	AStreet.dinky
11392	...en honor a todo lo que Chuck ha hecho por el pueblo.	...in honor of everything Chuck has done for the town.	AStreet.dinky
11393	Mejórate Chuck. Te echamos de menos.	Get better Chuck. We miss you.	AStreet.dinky
11394	Esto solo es texto. Necesito algo más impresionante para una buena foto.	This is just text. I need something more impressive for a good photo.	AStreet.dinky
11395	Necesito algo más fotográfico que una nota.	I need something more photographic than a note.	AStreet.dinky
11396	Está demasiado desgastada para una buena foto.	It's too badly weathered for a good photo.	AStreet.dinky
11397	Da un poco de miedo, pero no es muy asqueroso.	It's a bit scary, but not really disgusting.	AStreet.dinky
11398	¡Es un cubo de basura en llamas!	It's a burning trash can!	AStreet.dinky
11399	¡Ouch! ¡Mi dedo!	Ouch! My toe!	AStreet.dinky
11400	Eso está demasiado caliente para ponerlo en mi hueco del inventario.	That's too hot to put in my inventory-hole.	AStreet.dinky
11401	¡Soy rica!	I'm rich!	AStreet.dinky
11402	Ojalá la gente reciclara.	I wish people would recycle.	AStreet.dinky
11403	Sé que cualquier catástrofe ecológica mundial está a cientos de años o más, pero de todas maneras.	I know any planet-wide ecological catastrophe is a hundred or more years away, but still.	AStreet.dinky
11404	Parece que Madame Morena está haciendo una de sus interminables rebajas esotéricas.	Looks like Madame Morena is having one of her never ending occult sales.	AStreet.dinky
11405	Parece que Madame Morena ha apagado sus sensores de movimiento “espeluznantes”.	Looks like Madame Morena turned off her “spooky” motion sensors.	AStreet.dinky
11406	No engañaba a nadie con esos.	She wasn't fooling anyone with those.	AStreet.dinky
11407	Y sí, estaba usando comillas.	And yes, I was using air-quotes.	AStreet.dinky
11408	No creo que esto sea lo suficientemente asqueroso para Natalie.	I don't think this is disgusting enough for Natalie.	AStreet.dinky
11409	Lleno hasta arriba de basura maloliente.	Filled to the brim with smelly trash.	AStreet.dinky
11410	anuncio de la ThimbleCon	ThimbleCon advertisement	AStreet.dinky
11411	un	a	AStreet.dinky
11412	aviso oficial	official notice	AStreet.dinky
11413	un	an	AStreet.dinky
11414	anuncio personal	personals advertisement	AStreet.dinky
11415	un	a	AStreet.dinky
11416	anuncio del banco	banking advertisement	AStreet.dinky
11417	un	a	AStreet.dinky
11418	anuncio de servicio público	public service announcement	AStreet.dinky
11419	un	a	AStreet.dinky
11420	anuncio de PillowBear™	PillowBear™ advertisement	AStreet.dinky
11421	un	a	AStreet.dinky
11422	anuncio de fontanería	plumbing advertisement	AStreet.dinky
11423	un	a	AStreet.dinky
11424	anuncio de conexión perdida	missed connection ad	AStreet.dinky
11425	un	a	AStreet.dinky
11426	anuncio antiguo	old advertisement	AStreet.dinky
11427	un	an	AStreet.dinky
11428	anuncio estropeado	weathered advertisement	AStreet.dinky
11429	un	a	AStreet.dinky
11430	anuncio de radio	radio advertisement	AStreet.dinky
11431	un	a	AStreet.dinky
11432	anuncio oficial	official announcement	AStreet.dinky
11433	un	an	AStreet.dinky
11434	puerta de la Oficina de Correos	Post Office door	AStreet.dinky
11435	la puerta de la Oficina de Correos	the Post Office door	AStreet.dinky
11436	Entrar	Enter	AStreet.dinky
11437	Entrar a la Oficina de Correos	Enter Post Office	AStreet.dinky
11438	puerta del Nickel News	Nickel News door	AStreet.dinky
11439	la puerta del Nickel News	the Nickel News door	AStreet.dinky
11440	Entrar	Enter	AStreet.dinky
11441	Entrar al Nickel News	Enter Nickel News	AStreet.dinky
11442	nota	note	AStreet.dinky
11443	nota	note	AStreet.dinky
11444	nota	note	AStreet.dinky
11445	nota	note	AStreet.dinky
11446	nota	note	AStreet.dinky
11447	nota	note	AStreet.dinky
11448	nota	note	AStreet.dinky
11449	nota	note	AStreet.dinky
11450	nota	note	AStreet.dinky
11451	nota	note	AStreet.dinky
11452	nota	note	AStreet.dinky
11453	nota	note	AStreet.dinky
11454	cubo de basura	trash can	AStreet.dinky
11455	moneda de diez centavos	dime	AStreet.dinky
11456	Main Street	Main Street	AStreet.dinky
11457	botella	bottle	AStreet.dinky
11458	letrero	sign	AStreet.dinky
11459	el letrero de las rebajas de la librería	the bookstore sale sign	AStreet.dinky
11460	puerta de la librería	bookstore door	AStreet.dinky
11461	la puerta de la librería	the bookstore door	AStreet.dinky
11462	Entrar	Enter	AStreet.dinky
11463	Entrar a la Librería Esotérica	Enter Occult Bookstore	AStreet.dinky
11464	contenedor	dumpster	AStreet.dinky
11465	¡No toques los libros si no sabes cuál buscas!	Don't touch the books unless you know what you want!	BookStore.dinky
11466	Solo una pequeña escalera.	Just a small ladder.	BookStore.dinky
11467	Solo una escalera alta y de aspecto desvencijado.	Just a tall, rickety-looking ladder.	BookStore.dinky
11468	Se parece un poco al Primo Muerto Ted de ese nuevo juego que me encanta.	Kind of looks like Dead Cousin Ted from that new game I love.	BookStore.dinky
11469	Siniestra.	Creepy.	BookStore.dinky
11470	No estoy segura de por qué alguien querría jugar con muñecas.	Not sure why anyone wants to play with dolls.	BookStore.dinky
11471	Es ese libro de Fortran, un lenguaje de programación de hace 30 años.	It's that book on Fortran, a 30-year-old computer language.	BookStore.dinky
11472	Es un libro de Fortran, un lenguaje de programación de hace 30 años.	It's a book on Fortran, a 30-year-old computer language.	BookStore.dinky
11473	Buenas vistas desde aquí arriba. Puedo ver la Cafetería S&D.	Nice view from up here. I can see the S&D Diner.	BookStore.dinky
11474	Pone...	It reads...	BookStore.dinky
11475	“Ojos espeluznantes.”	“Creepy eyes.”	BookStore.dinky
11476	“Nariz espeluznante.”	“Creepy nose.”	BookStore.dinky
11477	“Pies espeluznantes.”	“Creepy feet.”	BookStore.dinky
11478	“Dedos espeluznantes.”	“Creepy toes.”	BookStore.dinky
11479	“  - Feliz Día de San Valentín”	“  - Happy Valentine's Day”	BookStore.dinky
11480	bla bla bla bla...	bla bla bla bla...	BookStore.dinky
11481	puerta	door	BookStore.dinky
11482	la puerta de la librería	the bookstore door	BookStore.dinky
11483	Salir	Leave	BookStore.dinky
11484	Salir de la librería	Leave the bookstore	BookStore.dinky
11485	escalera	ladder	BookStore.dinky
11486	escalera	ladder	BookStore.dinky
11487	momia	mummy	BookStore.dinky
11488	muñeca	doll	BookStore.dinky
11489	Aprendiendo Fortran	Learning Fortran	BookStore.dinky
11490	un libro de Fortran	a Fortran book	BookStore.dinky
11491	ventana	window	BookStore.dinky
11492	el pueblo	the town	BookStore.dinky
11493	Está en uso.	It's in use.	Bathroom.dinky
11494	No creo que haya electricidad.	I don't think the power is on.	Bathroom.dinky
11495	¡Es un inodoro asqueroso!	It's a gross toilet!	Bathroom.dinky
11496	Está demasiado oscuro para ver.	It's too dark to see.	Bathroom.dinky
11497	¡Es una manija del inodoro asquerosa!	It's a gross toilet handle!	Bathroom.dinky
11498	Está demasiado oscuro para ver.	It's too dark to see.	Bathroom.dinky
11499	¡Es una pila asquerosa!	It's a gross sink!	Bathroom.dinky
11500	Está demasiado oscuro para ver.	It's too dark to see.	Bathroom.dinky
11501	Esto ha estado roto desde que tengo memoria.	This has been broken for as long as I can remember.	Bathroom.dinky
11502	Por el desagüe.	Down the drain.	Bathroom.dinky
11503	¡Es un grifo asqueroso!	It's a gross faucet!	Bathroom.dinky
11504	Está demasiado oscuro para ver.	It's too dark to see.	Bathroom.dinky
11505	La foto tiene que ser mejor que agua de un grifo asqueroso.	Photo needs to be better than water from a gross faucet.	Bathroom.dinky
11506	La foto tiene que ser mejor que agua de una pila asquerosa.	Photo needs to be better than water from a gross sink.	Bathroom.dinky
11507	Está demasiado oscuro para ver.	It's too dark to see.	Bathroom.dinky
11508	Esto ha estado roto desde que tengo memoria.	This has been broken for as long as I can remember.	Bathroom.dinky
11509	Con eso debería funcionar.	That should do it.	Bathroom.dinky
11510	Es un rollo de papel higiénico en la posición de “aburrido para gatos”.	It's a roll of toilet paper in the “boring for cats” position.	Bathroom.dinky
11511	Es un rollo de papel higiénico en la posición de “diversión para gatos”.	It's a roll of toilet paper in the “fun for cats” position.	Bathroom.dinky
11512	Es un rollo de papel higiénico.	It's a roll of toilet paper.	Bathroom.dinky
11513	Está demasiado oscuro para ver.	It's too dark to see.	Bathroom.dinky
11514	¡Es un destornillador!	It's a screwdriver!	Bathroom.dinky
11515	Está demasiado oscuro para ver.	It's too dark to see.	Bathroom.dinky
11516	Está demasiado oscuro para ver.	It's too dark to see.	Bathroom.dinky
11517	Está demasiado oscuro para ver.	It's too dark to see.	Bathroom.dinky
11518	Puedo verme a través de la mugre.	I can see myself through the grime.	Bathroom.dinky
11519	¡Sonríe!	Smile!	Bathroom.dinky
11520	¡Sonríe!	Smile!	Bathroom.dinky
11521	No creo que esto sea lo suficientemente asqueroso para Natalie.	I don't think this is disgusting enough for Natalie.	Bathroom.dinky
11522	¡De ninguna manera voy a mirar ahí dentro, puedo olerlo desde aquí!	No way am I going to look in there, I can smell it from here!	Bathroom.dinky
11523	Está demasiado oscuro para ver.	It's too dark to see.	Bathroom.dinky
11524	puerta del baño	bathroom door	Bathroom.dinky
11525	la puerta del baño	the bathroom door	Bathroom.dinky
11526	Salir	Leave	Bathroom.dinky
11527	Salir del baño	Leave bathroom	Bathroom.dinky
11528	interruptor de la luz	light switch	Bathroom.dinky
11529	inodoro	toilet	Bathroom.dinky
11530	algo	something	Bathroom.dinky
11531	manija del inodoro	toilet handle	Bathroom.dinky
11532	algo	something	Bathroom.dinky
11533	pila	sink	Bathroom.dinky
11534	algo	something	Bathroom.dinky
11535	grifo	faucet	Bathroom.dinky
11536	algo	something	Bathroom.dinky
11537	papel higiénico	toilet paper	Bathroom.dinky
11538	algo	something	Bathroom.dinky
11539	papel higiénico	toilet paper	Bathroom.dinky
11540	destornillador	screwdriver	Bathroom.dinky
11541	algo	something	Bathroom.dinky
11542	espejo	mirror	Bathroom.dinky
11543	algo	something	Bathroom.dinky
11544	yo	me	Bathroom.dinky
11545	cubo de basura	trash can	Bathroom.dinky
11546	algo	something	Bathroom.dinky
11547	^Necesitas entregar %d fotos más antes de volver a tu trabajo como desarrolladora de videojuegos en MMucasFlem.	^You need to turn in %d more photos before returning to your game developer job at MMucasFlem.	StartScreen.dinky
11548	Mejor encuentro esa cámara, echo un vistazo a la lista, y empiezo.	I better find that camera, take a look at the list, and get cracking.	StartScreen.dinky
11549	¡El gas está demasiado alto!	Gas is on too high!	Diner.dinky
11550	!Agggg!	Agggg!	Diner.dinky
11551	¡Diablos!	Man oh man oh man!	Diner.dinky
11552	¡Noooo!	Noooo!	Diner.dinky
11553	¡Que alguien baje el gas!	Someone turn down the gas!	Diner.dinky
11554	¡Abajo! ¡Quédate abajo!	Down! Stay down!	Diner.dinky
11555	Es un perrito caliente de carne Kobe.	It's a Kobe beef hot dog.	Diner.dinky
11556	Es un perrito caliente de carne de cerdo suizo.	It's a Swiss pork hot dog.	Diner.dinky
11557	Es un perrito caliente de hierba y pollo.	It's a herb and chicken hot dog.	Diner.dinky
11558	Es un perrito caliente de mostaza francesa y col.	It's a French mustard and kale veggie dog.	Diner.dinky
11559	Está sintonizado con KSCUM. ¡Como debe ser!	It's tuned to KSCUM. As it should be!	Diner.dinky
11560	¡Necesita más KSCUM!	Needs more KSCUM!	Diner.dinky
11561	¡Cosas lujosas! Todo tipo de perritos calientes gourmet.	Fancy stuff! All kinds of gourmet hot dogs.	Diner.dinky
11562	La calidad ha aumentado claramente desde que Dave y Sandy ganaron todos esos premios.	Quality sure has gone up since Dave and Sandy won all those awards.	Diner.dinky
11563	¡Eso es mucho fuego!	That's a lot of fire!	Diner.dinky
11564	¡Parece peligroso! Algo para un reportaje.	Looks dangerous! Anything for a story.	Diner.dinky
11565	puerta	door	Diner.dinky
11566	la puerta de la Cafetería	the Diner door	Diner.dinky
11567	Salir	Leave	Diner.dinky
11568	Salir de la Cafetería	Leave the Diner	Diner.dinky
11569	perrito caliente	hot dog	Diner.dinky
11570	perrito caliente	hot dog	Diner.dinky
11571	perrito caliente	hot dog	Diner.dinky
11572	perrito caliente	hot dog	Diner.dinky
11573	radio	radio	Diner.dinky
11574	menú	menu	Diner.dinky
11575	el menú de la Cafetería	the Diner menu	Diner.dinky
11576	bolas de fuego	fireballs	Diner.dinky
11577	Dave y las bolas de fuego	Dave and the fireballs	Diner.dinky
11578	Solo un cajón.	Just a drawer.	SheriffsOffice.dinky
11579	Solo el extraño informe policial sobre el circo abandonado. Que no está abandonado.	Just the odd police report about the abandoned circus. Which isn't abandoned.	SheriffsOffice.dinky
11580	Solo unos viejos archivos de policía.	Just some old police files.	SheriffsOffice.dinky
11581	Solo unos viejos informes policiales.	Just some old police reports.	SheriffsOffice.dinky
11582	Informes de infracciones menores.	Reports of minor infractions.	SheriffsOffice.dinky
11583	¿Qué extraño? ¿Hay un informe policial acerca de problemas en el circo abandonado?	That's odd? There is a police report for trouble at the abandoned circus?	SheriffsOffice.dinky
11584	¿El circo no está abandonado? Ransome nunca ha sido más popular.	The circus isn't abandoned? Ransome has never been more popular.	SheriffsOffice.dinky
11585	Solo unos viejos archivos de policía.	Just some old police files.	SheriffsOffice.dinky
11586	Solo unos viejos informes policiales.	Just some old police reports.	SheriffsOffice.dinky
11587	Informes de infracciones menores.	Reports of minor infractions.	SheriffsOffice.dinky
11588	¡Abre esta puerta!	Open this door!	SheriffsOffice.dinky
11589	¡Abre esta puerta ahora mismo!	Open this door now!	SheriffsOffice.dinky
11590	¡Abre esta puertita!	Open this door-a-reno!	SheriffsOffice.dinky
11591	¡Soy un oficial de la leyta!	I'm an officer of the law-a-reno!	SheriffsOffice.dinky
11592	Podría ponerte una multita por esto.	I could write-a-reno you a ticket for this.	SheriffsOffice.dinky
11593	¡Ita! ¡Ita! ¡Ita-alertita!	A-reno! A-reno! A-reno-alert-a-reno!	SheriffsOffice.dinky
11594	¿Por qué no me traje mi revólver de servicito hoy?	Why didn't I bring my service-revolver-a-reno today?	SheriffsOffice.dinky
11595	¡Maldita seíta!	Dagnabbit-a-reno!	SheriffsOffice.dinky
11596	¡Queíto!	What-the-a-reno!	SheriffsOffice.dinky
11597	¡Maldita seíta!	Dagnabbit-a-reno!	SheriffsOffice.dinky
11598	No puedo llegar a la radiecita.	I can't reach the radio-a-reno.	SheriffsOffice.dinky
11599	¡¡Delores!!	Delores!!	SheriffsOffice.dinky
11600	¡Los niñitos estos días!	Kids-a-reno these days!	SheriffsOffice.dinky
11601	¿Dónde está mi llave?	Where's my key?	SheriffsOffice.dinky
11602	¡Queíto!	What-the-a-reno!	SheriffsOffice.dinky
11603	No toques esito.	Don't touch that-a-reno.	SheriffsOffice.dinky
11604	¡Humph!	Humph!	SheriffsOffice.dinky
11605	¡Los niñitos estos días!	Kids-a-reno these days!	SheriffsOffice.dinky
11606	¿Por qué?	Why?	SheriffsOffice.dinky
11607	Por favor, veteíto.	Please leave-a-reno.	SheriffsOffice.dinky
11608	¡Queíto!	What-the-a-reno!	SheriffsOffice.dinky
11609	¿No le veoín?	I don't see him-a-who?	SheriffsOffice.dinky
11610	¿El Sheriff no está aquín?	Sheriff's not here-a-who?	SheriffsOffice.dinky
11611	¿El Sheriff debe de haber salidín?	Sheriff must have stepped-a-who out-a-who?	SheriffsOffice.dinky
11612	¿Dónde está la llavecita?	Where is the key-a-reno?	SheriffsOffice.dinky
11613	¿Tienes la llavecita?	Do you have-a-reno the key?	SheriffsOffice.dinky
11614	Necesito salir de aquito.	I need to get out-a-reno.	SheriffsOffice.dinky
11615	¡No tengo la llavecita!	I don't have-a-reno the key!	SheriffsOffice.dinky
11616	¿Dónde está la llavecina?	Where is the key-a-who?	SheriffsOffice.dinky
11617	¿Tienes la llavecina?	Do you have-a-who the key?	SheriffsOffice.dinky
11618	Necesitas salir de aquín.	You need to get out-a-who.	SheriffsOffice.dinky
11619	¿No tengo la llavecina!	I don't have-a-who the key!	SheriffsOffice.dinky
11620	Estas cosas eran espeluznantes. Me alegro de que hayan sido desactivadas.	These things were creepy. I'm glad they were deactivated.	SheriffsOffice.dinky
11621	Es un cartel de se busca.	It's a wanted poster.	SheriffsOffice.dinky
11622	Creo que ese vino en la caja.	I think that one came in the box.	SheriffsOffice.dinky
11623	Se busca: Un cartel de se busca. Ninguna recompensa.	Wanted: One wanted poster. No reward.	SheriffsOffice.dinky
11624	Es un teléfono oficial de la policía.	It's an official police phone.	SheriffsOffice.dinky
11625	¡Hey! Eso es un teléfono oficial de la policita. Alguien podría llamar con una emergencita.	Hey! That's an official police-a-reno phone. Someone might call in with an emergency-a-reno.	SheriffsOffice.dinky
11626	Eso es un teléfono oficial de la “policita”. Alguien podría llamar con una “emergencita”.	That's an official “police-a-reno” phone. Someone might call in with an “emergency-a-reno”.	SheriffsOffice.dinky
11627	Eso es un teléfono oficial de la policía. Alguien podría llamar con una emergencia.	That's an official police phone. Someone might call in with an emergency.	SheriffsOffice.dinky
11628	¡Es un archivador!	It's a cabinet!	SheriffsOffice.dinky
11629	¡Es un archivador!	It's a cabinet!	SheriffsOffice.dinky
11630	Es una llave grande.	It's a large key.	SheriffsOffice.dinky
11631	No toques la llavecita.	Don't touch the key-a-reno.	SheriffsOffice.dinky
11632	Está sintonizado con KSCUM. ¡Como debe ser!	It's tuned to KSCUM. As it should be!	SheriffsOffice.dinky
11633	¡Necesita más KSCUM!	Needs more KSCUM!	SheriffsOffice.dinky
11634	No me gustaría nada estar encerrada ahí dentro.	I'd hate to get locked up in here.	SheriffsOffice.dinky
11635	Está cerrada.	It's locked.	SheriffsOffice.dinky
11636	No quiero dejarlo fuera mientras están tan enfadados.	I don't want to let him out while they are so upset.	SheriffsOffice.dinky
11637	Parecen enfadados.	They look upset.	SheriffsOffice.dinky
11638	ArrestoTron 3000™	ArrestTron 3000™	SheriffsOffice.dinky
11639	el ArrestoTron 3000™	the ArrestTron 3000™	SheriffsOffice.dinky
11640	puerta	door	SheriffsOffice.dinky
11641	Salir	Leave	SheriffsOffice.dinky
11642	Salir de la Oficina del Sheriff	Leave the Sheriff's Office	SheriffsOffice.dinky
11643	cartel	poster	SheriffsOffice.dinky
11644	cartel	poster	SheriffsOffice.dinky
11645	cartel	poster	SheriffsOffice.dinky
11646	teléfono	phone	SheriffsOffice.dinky
11647	archivador	cabinet	SheriffsOffice.dinky
11648	archivador	cabinet	SheriffsOffice.dinky
11649	llave	key	SheriffsOffice.dinky
11650	radio	radio	SheriffsOffice.dinky
11651	puerta de la celda	jail door	SheriffsOffice.dinky
11652	la puerta de la celda	the jail door	SheriffsOffice.dinky
11653	Sheriff y Forense	Sheriff and Coroner	SheriffsOffice.dinky
11654	el	the	SheriffsOffice.dinky
11655	Solo son las cinco en punto.	It's just after five o'clock.	Bank.dinky
11656	Creo que ya he visto esta pintura en algún sitio antes.	I think I've seen this painting somewhere before.	Bank.dinky
11657	¡Impresionante!	Impressive!	Bank.dinky
11658	Es un panfleto bancario promocional.	It's a promotional bank flyer.	Bank.dinky
11659	No quedan más panfletos bancarios.	No bank flyers left.	Bank.dinky
11660	Es el “Dispösitivo Peligroso de Philipp” del Tío Chuck.	It's Uncle Chuck's “Philipp's Dangerous Dövice.”	Bank.dinky
11661	Supongo que el banquero lo está manteniendo a salvo para que su embargo no se convierta en polvo radiactivo.	I guess the banker is keeping it safe so his repossession doesn't turn to radioactive dust.	Bank.dinky
11662	Es un teléfono del banco oficial.	It's an official bank phone.	Bank.dinky
11663	Probablemente no debería, alguien con un asunto bancario importante podría llamar.	I probably shouldn't, someone with important bank business might call.	Bank.dinky
11664	¡Es un cubo de basura en llamas!	It's a burning trash can!	Bank.dinky
11665	¡En un banco!	In a bank!	Bank.dinky
11666	¡Ouch! ¡Mi dedo!	Ouch! My toe!	Bank.dinky
11667	Eso está demasiado caliente para ponerlo en mi hueco del inventario.	That's too hot to put in my inventory-hole.	Bank.dinky
11668	reloj	clock	Bank.dinky
11669	No creo que ese reloj sea lo suficientemente pequeño.	I don't think that clock is tiny enough.	Bank.dinky
11670	cuadro	painting	Bank.dinky
11671	letrero	sign	Bank.dinky
11672	puerta	door	Bank.dinky
11673	la puerta del banco	the bank door	Bank.dinky
11674	Salir	Leave	Bank.dinky
11675	Salir del banco	Leave the bank	Bank.dinky
11676	panfletos bancarios	bank flyers	Bank.dinky
11677	panfletos bancarios	bank flyers	Bank.dinky
11678	“Dispösitivo Peligroso de Philipp”	“Philipp's Dangerous Dövice”	Bank.dinky
11679	La foto de la demolición debe ser mucho más dramática.	The demolition photo needs to be way more dramatic.	Bank.dinky
11680	teléfono del banco	bank phone	Bank.dinky
11681	cubo de basura	trash can	Bank.dinky
11682	Da un poco de miedo, pero no es muy asqueroso.	It's a bit scary, but not really disgusting.	Bank.dinky
11683	Ahí abajo está el Quickie Pal, parpadeando.	There's the Quickie Pal down there, flashing away.	Vista.dinky
11684	No debería perder el tiempo yendo al condado.	I shouldn't dilly-dally by walking down into the country.	Vista.dinky
