id	text	en	loc
11300	Betrete das Büro des Pathologen	Enter the Coroner's Office	CityHall.dinky
11301	Gemälde	painting	CityHall.dinky
11302	Gemälde	painting	CityHall.dinky
11303	Diese Dinger waren gruselig. Ich bin so froh, dass sie deaktiviert wurden.	These things were creepy. I'm glad they were deactivated.	QuickiePalOutside.dinky
11304	Ich hörte, die haben tatsächlich deine Filmleihe aufgezeichnet und sie mit unbekannten Firmen geteilt. **FRÖSTEL**	I heard they actually tracked your movie rentals and shared the information with unknown companies. **SHIVER**	QuickiePalOutside.dinky
11305	Quickie Pal Tür	Quickie Pal door	QuickiePalOutside.dinky
11306	der Quickie Pal Tür	the Quickie Pal door	QuickiePalOutside.dinky
11307	Betrete	Enter	QuickiePalOutside.dinky
11308	Betrete das Quickie Pal	Enter the Quickie Pal	QuickiePalOutside.dinky
11309	Hauptstraße	Main Street	QuickiePalOutside.dinky
11310	Toilettentür	bathroom door	QuickiePalOutside.dinky
11311	der Toilettentür	the bathroom door	QuickiePalOutside.dinky
11312	Betrete	Enter	QuickiePalOutside.dinky
11313	Betrete Toilette	Enter bathroom	QuickiePalOutside.dinky
11314	Ausblick	vista	QuickiePalOutside.dinky
11315	MovieTron 3000™	MovieTron 3000™	QuickiePalOutside.dinky
11316	dem MovieTron 3000™	the MovieTron 3000™	QuickiePalOutside.dinky
11317	Es ist ein altes Ransome the Clown Plakat.	It's an old Ransome the Clown poster.	Alleyway.dinky
11318	Ich denke ich vermisse seine brillianten Satireaufführungen am meisten.	I think I miss his brilliant performance satire most of all.	Alleyway.dinky
11319	Irgendwie künstlerisch, aber ich denke nicht das Natalie das sucht.	Kind of artsy, but I don't think Natalie will want this one.	Alleyway.dinky
11320	Es ist ein Ransome the Clown Plakat!	It's a Ransome the Clown poster!	Alleyway.dinky
11321	Das ist ein ziemlich beschissenes Foto. No one's going to know it's Ransome.	That's a pretty crappy photo. No one's going to know it's Ransome.	Alleyway.dinky
11322	Das ist ein ziemlich beschissenes Foto. No one's going to know it's Ransome.	That's a pretty crappy photo. No one's going to know it's Ransome.	Alleyway.dinky
11323	Irgendwie künstlerisch, aber ich denke nicht das Natalie das sucht.	Kind of artsy, but I don't think Natalie will want this one.	Alleyway.dinky
11324	Ich denke nicht, dass das rund genug ist.	I don't think this is round enough.	Alleyway.dinky
11325	Aussergewöhnlich sauber für einen Mülltonne. Kein bisschen eklig.	It's actually pretty clean for a trash can. Not disgusting at all.	Alleyway.dinky
11326	Das ist die zweitsauberste Mülltonne, den ich je gesehen habe.	This is the second cleanest trash can I've ever seen.	Alleyway.dinky
11327	Obwohl sie schön sauber ist, bin ich nicht erpischt hinein zu sehen.	It may be clean, but I'm not interested in looking inside.	Alleyway.dinky
11328	Ich denke nicht dass das Öffnen von Mülltonnen zu meiner Jobbeschreibung gehört.	I don't think opening trash cans is part of my job description.	Alleyway.dinky
11329	Da ist nichts lustiges an einer Katze im Karton. Or no cat in a box.	Nothing funny about a cat in a box. Or no cat in a box.	Alleyway.dinky
11330	Immer noch nur ein leerer Karton.	It's still just an empty box.	Alleyway.dinky
11331	Das ist die Hintertür zum Diner. Stets abgeschlossen.	It's the back door to the Diner. It's always locked.	Alleyway.dinky
11332	Abgeschlossen.	It's locked.	Alleyway.dinky
11333	Oh, ein ThimbleCon '88 Plakat!	Ooh, a ThimbleCon 88 poster!	Alleyway.dinky
11334	Das würde sich super in meinem MMucasFlem Büro machen, falls Jay Bane es mich aufhängen lässt.	This would look great in my MMucasFlem office, if Jay Bane will let me put it up.	Alleyway.dinky
11335	Es ist festgeklebt und ich bekomme es nicht ab.	It's glued on and I can't pull it off.	Alleyway.dinky
11336	Hi Ransome!	Hi Ransome!	Alleyway.dinky
11337	Möglicherweise könnte das Wasser den Kleber auflösen.	Maybe the water will dissolve the glue.	Alleyway.dinky
11338	Das hat geklappt! Ohne auch nur eines der Plakate zu beschädigen.	That worked! And without damaging either poster.	Alleyway.dinky
11339	Hi Ransome!	Hi Ransome!	Alleyway.dinky
11340	Es ist zurück in seiner ursprünglichen Position.	It's back to its original setting.	Alleyway.dinky
11341	Schätze Sandy oder Dave habens rausgefunden.	Guess Sandy or Dave figured it out.	Alleyway.dinky
11342	Das Ventil ist voll geöffnet!	The valve is set to full on!	Alleyway.dinky
11343	Es ist ein altes verrostetes Ventil. Drauf steht “Thimbleweed Park Gas Company, Nicht anfassen”.	It's a rusty old valve. It says “Thimbleweed Park Gas Company, Do Not Touch”.	Alleyway.dinky
11344	Es klemmt. Ich kann es nicht bewegen.	It's stuck. I can't move it.	Alleyway.dinky
11345	Es klemmt wieder.	It's stuck again.	Alleyway.dinky
11346	Plakat	poster	Alleyway.dinky
11347	Ransome the Clown Plakat	Ransome the Clown poster	Alleyway.dinky
11348	Plakatrand	poster edge	Alleyway.dinky
11349	Ransome the Clown Plakat	Ransome the Clown poster	Alleyway.dinky
11350	Ransome the Clown Plakat	Ransome the Clown poster	Alleyway.dinky
11351	Mülltonne	trash can	Alleyway.dinky
11352	Kiste	box	Alleyway.dinky
11353	Hauptstraße	Main Street	Alleyway.dinky
11354	Tür	door	Alleyway.dinky
11355	der Hintertür des Diners	the Diner back door	Alleyway.dinky
11356	Plakat	poster	Alleyway.dinky
11357	ThimbleCon Plakat	ThimbleCon poster	Alleyway.dinky
11358	Ransome the Clown Plakat	Ransome the Clown poster	Alleyway.dinky
11359	Ventil	valve	Alleyway.dinky
11360	Gas Ventil	gas valve	Alleyway.dinky
11361	Es ist wieder Zeit für die ThimbleCon mit der ThimbleCon '88!	It's time to do the ThimbleCon with ThimbleCon '88!	AStreet.dinky
11362	Sci-fi Shows und Filme, Comicbücher, und die neueste Computer- und Videospieltechnologie!	Sci-fi shows and movies, comic books, and the latest computer and video game technology!	AStreet.dinky
11363	Hol dir deine Tickets, bevor sie ausverkauft sind.	Get your tickets before they are all gone.	AStreet.dinky
11364	Bitte hören Sie auf, Ihre alten Dosen und Flaschen in den Hinterhof meines Bücherladens zu werfen.	Please stop throwing your old cans and bottles into the backyard of my bookstore.	AStreet.dinky
11365	Ich weiß wie ich dich verfluchen kann!	I know how to curse you!	AStreet.dinky
11366	Gesucht - Kleiderspenden	Wanted - Clothes Donations	AStreet.dinky
11367	Hilf Lenore mit stilvoller Kleidung.	Help Lenore out with some classy clothes.	AStreet.dinky
11368	Am liebsten ungetragen, aber ich schätze ich kann nicht wählerisch sein.	I'd rather you hadn't worn them, but I guess I can't be picky.	AStreet.dinky
11369	Safely First Savings - Wo sorgsam Sparen schlausam Sparen ist!	Safely First Savings - Where saving safely is saving smartly!	AStreet.dinky
11370	Der Aktienmarkt schießt in die Höhe, wir erwarten nicht, dass er allzubald wieder runter kommt!	The stock market is soaring, we don't see it coming down anytime soon!	AStreet.dinky
11371	Ihr Sheriff will Sie umweltbewusst and rein-lein!	Your sheriff wants you to be green and clean-a-reno!	AStreet.dinky
11372	Keine Müllentsorgung auf der Landstraße oder Beschmieren von Geschäftsfassaden!	Don't litter on the highway or vandalize the storefronts!	AStreet.dinky
11373	Die neuesten PillowBears™ sind fast schon da!	The latest PillowBears™ are almost here!	AStreet.dinky
11374	Neue Farben für 1988!	New colors for 1988!	AStreet.dinky
11375	Pigeon Sisters Klempnerei	Pigeon Sisters Plumbing	AStreet.dinky
11376	'Also lassen Sie uns Ihr Wasserleck stopfen'	'So let us fix your leaking waters'	AStreet.dinky
11377	'Nichts ist schneller'	'Nothing is faster'	AStreet.dinky
11378	'als die Pigeon-Töchter'	'than the Pigeon daughters'	AStreet.dinky
11379	Suche nach Liebe	Looking for Love	AStreet.dinky
11380	Suche die Person, welche letzte Nacht am Aussichtspunkt Ausschau hielt.	Seeking the person hanging out at the Vista last night.	AStreet.dinky
11381	Ich denke, wir haben da möglicherweise eine Verbindung.	I think we might have a connection.	AStreet.dinky
11382	Razor and the Scummettes spielen live bei The Hitchin' Post!	Razor and the Scummettes playing live at The Hitchin' Post!	AStreet.dinky
11383	Begleitet von GT and the Suction Cups.	Support by GT and the Suction Cups.	AStreet.dinky
11384	Mechanisches Bullenreiten gratis die ganze Nacht!	Mechanical bull rides free all night!	AStreet.dinky
11385	Reisender Zirkus: Stupendous Brothers	Stupendous Brothers Traveling Circus	AStreet.dinky
11386	Hauptattraktion - Ransome the Clown!	Headline Act - Ransome the Clown!	AStreet.dinky
11387	Familienvorstellung beginnt um 14 Uhr.	Family show starts at 2pm.	AStreet.dinky
11388	Drehen Sie KSCUM 198.7 FM rein, für die knorkigsten Hits aus der Umgebung!	Turn your dials to KSCUM 198.7 FM for the gnarliest hits from local artists!	AStreet.dinky
11389	DJ Cassie meint 'Ich hoffe Ihr mögt Tuna Head!'	DJ Cassie says 'I hope you like Tuna Head!'	AStreet.dinky
11390	Zeremonie in der Stadthalle	Ceremony at City Hall	AStreet.dinky
11391	Stadthalle wird umbenannt in Chuck E. Edmund Stadthalle...	City Hall is being renamed the Chuck E. Edmund City Hall...	AStreet.dinky
11392	...in Gedenken an alles was Chuck für die Stadt tat.	...in honor of everything Chuck has done for the town.	AStreet.dinky
11393	Werd wieder gesund Chuck. Wir vermissen dich.	Get better Chuck. We miss you.	AStreet.dinky
11394	Das ist nur Text. Ich brauche was beeindruckenderes für ein gutes Foto.	This is just text. I need something more impressive for a good photo.	AStreet.dinky
11395	Ich brauche etwas bildlicheres als eine Notiz.	I need something more photographic than a note.	AStreet.dinky
11396	Das ist zu stark verwittert für ein gutes Foto.	It's too badly weathered for a good photo.	AStreet.dinky
11397	Ein wenig unheimlich, aber nicht wirklich eklig.	It's a bit scary, but not really disgusting.	AStreet.dinky
11398	Eine brennende Mülltonne!	It's a burning trash can!	AStreet.dinky
11399	Autsch! Mein Zeh!	Ouch! My toe!	AStreet.dinky
11400	Etwas zu heiß für meine Inventarecke.	That's too hot to put in my inventory-hole.	AStreet.dinky
11401	Ich bin reich!	I'm rich!	AStreet.dinky
11402	Ich wünschte die Leute würden recyclen.	I wish people would recycle.	AStreet.dinky
11403	Ich weiß, dass jede planetenweite ökologische Katastrophe hundert oder mehr Jahre entfernt liegt, aber dennoch.	I know any planet-wide ecological catastrophe is a hundred or more years away, but still.	AStreet.dinky
11404	Scheint als läuft bei Madame Morena einer ihrer nie endenden okkulten Ausverkäufe.	Looks like Madame Morena is having one of her never ending occult sales.	AStreet.dinky
11405	Scheinbar hat Madame Morena ihre “gespenstischen” Bewegungsmelder abgestellt.	Looks like Madame Morena turned off her “spooky” motion sensors.	AStreet.dinky
11406	Sie hat damit niemanden hinters Licht geführt.	She wasn't fooling anyone with those.	AStreet.dinky
11407	Und ja, ich habe Gänsefüßchen benutzt.	And yes, I was using air-quotes.	AStreet.dinky
11408	Ich denke nicht, dass das ekelhaft genug für Natalie ist.	I don't think this is disgusting enough for Natalie.	AStreet.dinky
11409	Gefüllt bis zum Rand mit übelriechendem MÜll.	Filled to the brim with smelly trash.	AStreet.dinky
11410	ThimbleCon Werbung	ThimbleCon advertisement	AStreet.dinky
11411	einer	a	AStreet.dinky
11412	Offizielle Bekanntmachung	official notice	AStreet.dinky
11413	eine	an	AStreet.dinky
11414	Private Werbung	personals advertisement	AStreet.dinky
11415	eine	a	AStreet.dinky
11416	Bank Werbung	banking advertisement	AStreet.dinky
11417	eine	a	AStreet.dinky
11418	Mitteilung des öffentlichen Dienst	public service announcement	AStreet.dinky
11419	eine	a	AStreet.dinky
11420	PillowBear™ Werbung	PillowBear™ advertisement	AStreet.dinky
11421	einer	a	AStreet.dinky
11422	Klempner Werbung	plumbing advertisement	AStreet.dinky
11423	einer	a	AStreet.dinky
11424	Kontaktannounce	missed connection ad	AStreet.dinky
11425	einer	a	AStreet.dinky
11426	Alte Werbung	old advertisement	AStreet.dinky
11427	eine	an	AStreet.dinky
11428	Verwitterte Werbung	weathered advertisement	AStreet.dinky
11429	eine	a	AStreet.dinky
11430	Radiowerbung	radio advertisement	AStreet.dinky
11431	einer	a	AStreet.dinky
11432	Offizielle Ansage	official announcement	AStreet.dinky
11433	eine	an	AStreet.dinky
11434	Postamtstür	Post Office door	AStreet.dinky
11435	der Postamtstür	the Post Office door	AStreet.dinky
11436	Betrete	Enter	AStreet.dinky
11437	Betrete Postamt	Enter Post Office	AStreet.dinky
11438	Nickel News Tür	Nickel News door	AStreet.dinky
11439	der Nickel News Tür	the Nickel News door	AStreet.dinky
11440	Betrete	Enter	AStreet.dinky
11441	Betrete Nickel News	Enter Nickel News	AStreet.dinky
11442	Notiz	note	AStreet.dinky
11443	Notiz	note	AStreet.dinky
11444	Notiz	note	AStreet.dinky
11445	Notiz	note	AStreet.dinky
11446	Notiz	note	AStreet.dinky
11447	Notiz	note	AStreet.dinky
11448	Notiz	note	AStreet.dinky
11449	Notiz	note	AStreet.dinky
11450	Notiz	note	AStreet.dinky
11451	Notiz	note	AStreet.dinky
11452	Notiz	note	AStreet.dinky
11453	Notiz	note	AStreet.dinky
11454	Mülltonne	trash can	AStreet.dinky
11455	Groschen	dime	AStreet.dinky
11456	Hauptstraße	Main Street	AStreet.dinky
11457	Flasche	bottle	AStreet.dinky
11458	Schild	sign	AStreet.dinky
11459	dem Buchladen Ausverkaufsschild	the bookstore sale sign	AStreet.dinky
11460	Buchladentür	bookstore door	AStreet.dinky
11461	die Buchladentür	the bookstore door	AStreet.dinky
11462	Betrete	Enter	AStreet.dinky
11463	Betrete okkulten Buchladen	Enter Occult Bookstore	AStreet.dinky
11464	Müllcontainer	dumpster	AStreet.dinky
11465	Fass die Bücher nicht an, außer du weißt was du willst!	Don't touch the books unless you know what you want!	BookStore.dinky
11466	Nur eine kleine Leiter.	Just a small ladder.	BookStore.dinky
11467	Nur eine große, wackelig wirkende Leiter.	Just a tall, rickety-looking ladder.	BookStore.dinky
11468	Sieht aus wie der tote Cousin Ted aus dem neuen Spiel das ich so liebe.	Kind of looks like Dead Cousin Ted from that new game I love.	BookStore.dinky
11469	Gruselig.	Creepy.	BookStore.dinky
11470	Ich verstehe nicht, warum irgendwer mit Puppen spielt.	Not sure why anyone wants to play with dolls.	BookStore.dinky
11471	Das ist dieses Buch über Fortran, eine 30 Jahre alte Computersprache.	It's that book on Fortran, a 30-year-old computer language.	BookStore.dinky
11472	Das ist ein Buch über Fortran, eine 30 Jahre alter Computersprache.	It's a book on Fortran, a 30-year-old computer language.	BookStore.dinky
11473	Gute Aussicht von hier oben. Ich kann das S&D Diner sehen.	Nice view from up here. I can see the S&D Diner.	BookStore.dinky
11474	Da steht...	It reads...	BookStore.dinky
11475	“Gruselige Augen.”	“Creepy eyes.”	BookStore.dinky
11476	“Gruselige Nase.”	“Creepy nose.”	BookStore.dinky
11477	“Gruselige Füße.”	“Creepy feet.”	BookStore.dinky
11478	“Gruselige Zehen.”	“Creepy toes.”	BookStore.dinky
11479	“  - Fröhlichen Valentinstag”	“  - Happy Valentine's Day”	BookStore.dinky
11480	bla bla bla bla...	bla bla bla bla...	BookStore.dinky
11481	Tür	door	BookStore.dinky
11482	der Buchladentür	the bookstore door	BookStore.dinky
11483	Verlasse	Leave	BookStore.dinky
11484	Verlasse den Buchladen	Leave the bookstore	BookStore.dinky
11485	Leiter	ladder	BookStore.dinky
11486	Leiter	ladder	BookStore.dinky
11487	Mumie	mummy	BookStore.dinky
11488	Puppe	doll	BookStore.dinky
11489	Lerne Fortran	Learning Fortran	BookStore.dinky
11490	ein Fortran Buch	a Fortran book	BookStore.dinky
11491	Fenster	window	BookStore.dinky
11492	der Stadt	the town	BookStore.dinky
11493	Das ist in Benutzung.	It's in use.	Bathroom.dinky
11494	Ich glaube nicht, dass der Strom an ist.	I don't think the power is on.	Bathroom.dinky
11495	Das ist ne eklige Toilette!	It's a gross toilet!	Bathroom.dinky
11496	Zu dunkel um zu sehen.	It's too dark to see.	Bathroom.dinky
11497	Das ist ein ekliger Toilettengriff!	It's a gross toilet handle!	Bathroom.dinky
11498	Zu dunkel um zu sehen.	It's too dark to see.	Bathroom.dinky
11499	Das ist ein ekliger Abfluss!	It's a gross sink!	Bathroom.dinky
11500	Zu dunkel um zu sehen.	It's too dark to see.	Bathroom.dinky
11501	Das ist so lange kaputt, wie ich denken kann.	This has been broken for as long as I can remember.	Bathroom.dinky
11502	Runter in den Gulli.	Down the drain.	Bathroom.dinky
11503	Ein ekliger Wasserhahn!	It's a gross faucet!	Bathroom.dinky
11504	Zu dunkel um zu sehen.	It's too dark to see.	Bathroom.dinky
11505	Foto muss besser sein, als Wasser von nem ekligen Wasserhahn.	Photo needs to be better than water from a gross faucet.	Bathroom.dinky
11506	Foto muss besser sein, als Wasser von nem ekligen Abfluss.	Photo needs to be better than water from a gross sink.	Bathroom.dinky
11507	Zu dunkel um zu sehen.	It's too dark to see.	Bathroom.dinky
11508	Das ist so lange kaputt, wie ich denken kann.	This has been broken for as long as I can remember.	Bathroom.dinky
11509	Das sollte es gewesen sein.	That should do it.	Bathroom.dinky
11510	Eine Rolle Toilettenpapier in der “langweilig für Katzen” Position.	It's a roll of toilet paper in the “boring for cats” position.	Bathroom.dinky
11511	Eine Rolle Toilettenpapier in der “Spaß für Katzen” Position.	It's a roll of toilet paper in the “fun for cats” position.	Bathroom.dinky
11512	Eine Rolle Toilettenpapier.	It's a roll of toilet paper.	Bathroom.dinky
11513	Zu dunkel um zu sehen.	It's too dark to see.	Bathroom.dinky
11514	Ein Schraubendreher!	It's a screwdriver!	Bathroom.dinky
11515	Zu dunkel um zu sehen.	It's too dark to see.	Bathroom.dinky
11516	Zu dunkel um zu sehen.	It's too dark to see.	Bathroom.dinky
11517	Zu dunkel um zu sehen.	It's too dark to see.	Bathroom.dinky
11518	Ich kann mich selbst durch den Schmutz sehen.	I can see myself through the grime.	Bathroom.dinky
11519	Lächeln!	Smile!	Bathroom.dinky
11520	Lächeln!	Smile!	Bathroom.dinky
11521	Ich denke nicht, dass das ekelhaft genug für Natalie ist.	I don't think this is disgusting enough for Natalie.	Bathroom.dinky
11522	Keinesfalls schau ich da rein, ich kanns schon von hier riechen!	No way am I going to look in there, I can smell it from here!	Bathroom.dinky
11523	Zu dunkel um zu sehen.	It's too dark to see.	Bathroom.dinky
11524	Toilettentür	bathroom door	Bathroom.dinky
11525	die Toilettentür	the bathroom door	Bathroom.dinky
11526	Verlasse	Leave	Bathroom.dinky
11527	Verlasse Toilette	Leave bathroom	Bathroom.dinky
11528	Lichtschalter	light switch	Bathroom.dinky
11529	Klo	toilet	Bathroom.dinky
11530	Etwas	something	Bathroom.dinky
11531	Toilettengriff	toilet handle	Bathroom.dinky
11532	Etwas	something	Bathroom.dinky
11533	Abfluss	sink	Bathroom.dinky
11534	Etwas	something	Bathroom.dinky
11535	Wasserhahn	faucet	Bathroom.dinky
11536	Etwas	something	Bathroom.dinky
11537	Toilettenpapier	toilet paper	Bathroom.dinky
11538	Etwas	something	Bathroom.dinky
11539	Toilettenpapier	toilet paper	Bathroom.dinky
11540	Schraubendreher	screwdriver	Bathroom.dinky
11541	Etwas	something	Bathroom.dinky
11542	Spiegel	mirror	Bathroom.dinky
11543	Etwas	something	Bathroom.dinky
11544	Ich	me	Bathroom.dinky
11545	Mülleimer	trash can	Bathroom.dinky
11546	Etwas	something	Bathroom.dinky
11547	^Du musst immer noch %d weitere Fotos bringen bevor du in deinen Job als Spieleentwickler bei MMucasFlem zurückkehren kannst.	^You need to turn in %d more photos before returning to your game developer job at MMucasFlem.	StartScreen.dinky
11548	Ich finde besser diese Kamera, werfe einen Blick auf die Liste und lege los.	I better find that camera, take a look at the list, and get cracking.	StartScreen.dinky
11549	Gas ist zu hoch aufgedreht!	Gas is on too high!	Diner.dinky
11550	Agggg!	Agggg!	Diner.dinky
11551	Mann oh Mann oh Mann!	Man oh man oh man!	Diner.dinky
11552	Neeeeiiiin!	Noooo!	Diner.dinky
11553	Kann jemand mal das Gas abstellen!	Someone turn down the gas!	Diner.dinky
11554	Unten! Bleib unten!	Down! Stay down!	Diner.dinky
11555	Das ist ein Kobe Rind Hot Dog.	It's a Kobe beef hot dog.	Diner.dinky
11556	Das ist ein Suise porc Hot Dog.	It's a Swiss pork hot dog.	Diner.dinky
11557	Das ist ein Kräuterhähnchen Hot Dog.	It's a herb and chicken hot dog.	Diner.dinky
11558	Das ist ein Dijon-Khale-Veggie Dog.	It's a French mustard and kale veggie dog.	Diner.dinky
11559	Es ist auf KSCUM eingestellt. So soll es sein!	It's tuned to KSCUM. As it should be!	Diner.dinky
11560	Das braucht mehr KSCUM!	Needs more KSCUM!	Diner.dinky
11561	Extravagante Auswahl! Alle möglichen Gourmet Hot Dogs.	Fancy stuff! All kinds of gourmet hot dogs.	Diner.dinky
11562	Die Qualität muss gestiegen sein, wenn Dave und Sandy all diese Auszeichnungen gewonnen haben.	Quality sure has gone up since Dave and Sandy won all those awards.	Diner.dinky
11563	Das ist aber ne Menge Feuer!	That's a lot of fire!	Diner.dinky
11564	Sieht gefährlich aus! Alles für ne Story.	Looks dangerous! Anything for a story.	Diner.dinky
11565	Tür	door	Diner.dinky
11566	der Diner Tür	the Diner door	Diner.dinky
11567	Verlasse	Leave	Diner.dinky
11568	Verlasse das Diner	Leave the Diner	Diner.dinky
11569	Hot Dog	hot dog	Diner.dinky
11570	Hot Dog	hot dog	Diner.dinky
11571	Hot Dog	hot dog	Diner.dinky
11572	Hot Dog	hot dog	Diner.dinky
11573	Radio	radio	Diner.dinky
11574	Karte	menu	Diner.dinky
11575	der Diner Karte	the Diner menu	Diner.dinky
11576	Feuerbälle	fireballs	Diner.dinky
11577	Dave and the fireballs	Dave and the fireballs	Diner.dinky
11578	Nur eine Schublade.	Just a drawer.	SheriffsOffice.dinky
11579	Nur ein seltsamer Polizeibericht über den verlassenen Zirkus. Welcher nicht verlassen ist.	Just the odd police report about the abandoned circus. Which isn't abandoned.	SheriffsOffice.dinky
11580	Nur ein paar alte Polizeiakten.	Just some old police files.	SheriffsOffice.dinky
11581	Nur ein paar alte Polizeiakten.	Just some old police reports.	SheriffsOffice.dinky
11582	Berichte über kleinere Gesetzesübertretungen.	Reports of minor infractions.	SheriffsOffice.dinky
11583	Das ist seltsam? Da ist ein Polizeibericht über Ärger beim verlassenen Zirkus?	That's odd? There is a police report for trouble at the abandoned circus?	SheriffsOffice.dinky
11584	Der Zirkus ist nicht verlassen? Ransome war nie berühmter.	The circus isn't abandoned? Ransome has never been more popular.	SheriffsOffice.dinky
11585	Nur ein paar alte Polizeiakten.	Just some old police files.	SheriffsOffice.dinky
11586	Nur ein paar alte Polizeiberichte.	Just some old police reports.	SheriffsOffice.dinky
11587	Berichte über kleinere Gesetzesübertretungen.	Reports of minor infractions.	SheriffsOffice.dinky
11588	Öffne diese Tür!	Open this door!	SheriffsOffice.dinky
11589	Öffne diese Tür jetzt!	Open this door now!	SheriffsOffice.dinky
11590	Öffne das Türlein!	Open this door-a-reno!	SheriffsOffice.dinky
11591	Ich bin ein Vertreter der Gesetzlein!	I'm an officer of the law-a-reno!	SheriffsOffice.dinky
11592	Ich könnte dir ein Strafzettellein verpassen.	I could write-a-reno you a ticket for this.	SheriffsOffice.dinky
11593	O-lein! O-lein! O-lein-Alarm-o-lein!	A-reno! A-reno! A-reno-alert-a-reno!	SheriffsOffice.dinky
11594	Warum hab ich gerade heute mein Revolverlein nicht dabei?	Why didn't I bring my service-revolver-a-reno today?	SheriffsOffice.dinky
11595	Verdammtlein!	Dagnabbit-a-reno!	SheriffsOffice.dinky
11596	Waszurlein!	What-the-a-reno!	SheriffsOffice.dinky
11597	Verdammtlein!	Dagnabbit-a-reno!	SheriffsOffice.dinky
11598	Ich komm an das Radiolein nicht ran.	I can't reach the radio-a-reno.	SheriffsOffice.dinky
11599	Delores!!	Delores!!	SheriffsOffice.dinky
11600	Die Kindlein dieser Tage!	Kids-a-reno these days!	SheriffsOffice.dinky
11601	Wo ist mein Schlüssel?	Where's my key?	SheriffsOffice.dinky
11602	Waszurlein!	What-the-a-reno!	SheriffsOffice.dinky
11603	Fass daslein nicht an.	Don't touch that-a-reno.	SheriffsOffice.dinky
11604	Hmpf!	Humph!	SheriffsOffice.dinky
11605	Die Kindlein dieser Tage!	Kids-a-reno these days!	SheriffsOffice.dinky
11606	Warum?	Why?	SheriffsOffice.dinky
11607	Bitte verschwindelein.	Please leave-a-reno.	SheriffsOffice.dinky
11608	Was zurlein!	What-the-a-reno!	SheriffsOffice.dinky
11609	Ich seh ihnle nicht?	I don't see him-a-who?	SheriffsOffice.dinky
11610	Der Sheriff ist nicht hierle?	Sheriff's not here-a-who?	SheriffsOffice.dinky
11611	Der Sheriff muss rausle gegangle sein?	Sheriff must have stepped-a-who out-a-who?	SheriffsOffice.dinky
11612	Wo ist das Schlüsslein?	Where is the key-a-reno?	SheriffsOffice.dinky
11613	Hast du das Schlüsslein?	Do you have-a-reno the key?	SheriffsOffice.dinky
11614	Ich muss hier rauslein.	I need to get out-a-reno.	SheriffsOffice.dinky
11615	Ich hab das Schlüsslein nicht!	I don't have-a-reno the key!	SheriffsOffice.dinky
11616	Wo ist das Schlüssle?	Where is the key-a-who?	SheriffsOffice.dinky
11617	Hast du das Schlüssle?	Do you have-a-who the key?	SheriffsOffice.dinky
11618	Du musst rausle.	You need to get out-a-who.	SheriffsOffice.dinky
11619	Ich hab das Schlüssle nicht!	I don't have-a-who the key!	SheriffsOffice.dinky
11620	Diese Dinger waren gruselig. Ich bin so froh, dass sie deaktiviert wurden.	These things were creepy. I'm glad they were deactivated.	SheriffsOffice.dinky
11621	Das ist ein Gesucht Plakat.	It's a wanted poster.	SheriffsOffice.dinky
11622	Ich glaube das kam mit der Aufhängung.	I think that one came in the box.	SheriffsOffice.dinky
11623	Gesucht: Ein Gesucht Plakat. Ohne Belohnung.	Wanted: One wanted poster. No reward.	SheriffsOffice.dinky
11624	Das ist ein offizielles Polizeitelefon.	It's an official police phone.	SheriffsOffice.dinky
11625	Hey! Das ist ein offizielles Polizei-lein-fon. Jemand könnte mit einem Notfalllein anrufen.	Hey! That's an official police-a-reno phone. Someone might call in with an emergency-a-reno.	SheriffsOffice.dinky
11626	Das ist ein offizielles "Polizei-lein-fon". Jemand könnte mit einem "Notfalllein" anrufen.	That's an official “police-a-reno” phone. Someone might call in with an “emergency-a-reno”.	SheriffsOffice.dinky
11627	Das ist ein offizielles Polizei Telefon. Jemand könnte mit einem Notfall anrufen.	That's an official police phone. Someone might call in with an emergency.	SheriffsOffice.dinky
11628	Es ist ein Schrank!	It's a cabinet!	SheriffsOffice.dinky
11629	Es ist ein Schrank!	It's a cabinet!	SheriffsOffice.dinky
11630	Das ist ein großer Schlüssel.	It's a large key.	SheriffsOffice.dinky
11631	Fass nicht das Schlüsslein an.	Don't touch the key-a-reno.	SheriffsOffice.dinky
11632	Es ist KSCUM reingedreht. So wie es sein soll!	It's tuned to KSCUM. As it should be!	SheriffsOffice.dinky
11633	Das braucht mehr KSCUM!	Needs more KSCUM!	SheriffsOffice.dinky
11634	Ich würde es hassen, hier eingesperrt zu sein.	I'd hate to get locked up in here.	SheriffsOffice.dinky
11635	Abgeschlossen.	It's locked.	SheriffsOffice.dinky
11636	Ich möchte ihn nicht rauslassen, solange sie sich so aufregen.	I don't want to let him out while they are so upset.	SheriffsOffice.dinky
11637	Sie sehen verärgert aus.	They look upset.	SheriffsOffice.dinky
11638	ArrestTron 3000™	ArrestTron 3000™	SheriffsOffice.dinky
11639	dem ArrestTron 3000™	the ArrestTron 3000™	SheriffsOffice.dinky
11640	Tür	door	SheriffsOffice.dinky
11641	Verlasse	Leave	SheriffsOffice.dinky
11642	Verlasse das Büro des Sheriffs	Leave the Sheriff's Office	SheriffsOffice.dinky
11643	Plakat	poster	SheriffsOffice.dinky
11644	Plakat	poster	SheriffsOffice.dinky
11645	Plakat	poster	SheriffsOffice.dinky
11646	Telefon	phone	SheriffsOffice.dinky
