id	text	en	loc
11355	the Diner back door	the Diner back door	Alleyway.dinky
11356	poster	poster	Alleyway.dinky
11357	ThimbleCon poster	ThimbleCon poster	Alleyway.dinky
11358	Ransome the Clown poster	Ransome the Clown poster	Alleyway.dinky
11359	valve	valve	Alleyway.dinky
11360	gas valve	gas valve	Alleyway.dinky
11361	It's time to do the ThimbleCon with ThimbleCon '88!	It's time to do the ThimbleCon with ThimbleCon '88!	AStreet.dinky
11362	Sci-fi shows and movies, comic books, and the latest computer and video game technology!	Sci-fi shows and movies, comic books, and the latest computer and video game technology!	AStreet.dinky
11363	Get your tickets before they are all gone.	Get your tickets before they are all gone.	AStreet.dinky
11364	Please stop throwing your old cans and bottles into the backyard of my bookstore.	Please stop throwing your old cans and bottles into the backyard of my bookstore.	AStreet.dinky
11365	I know how to curse you!	I know how to curse you!	AStreet.dinky
11366	Wanted - Clothes Donations	Wanted - Clothes Donations	AStreet.dinky
11367	Help Lenore out with some classy clothes.	Help Lenore out with some classy clothes.	AStreet.dinky
11368	I'd rather you hadn't worn them, but I guess I can't be picky.	I'd rather you hadn't worn them, but I guess I can't be picky.	AStreet.dinky
11369	Safely First Savings - Where saving safely is saving smartly!	Safely First Savings - Where saving safely is saving smartly!	AStreet.dinky
11370	The stock market is soaring, we don't see it coming down anytime soon!	The stock market is soaring, we don't see it coming down anytime soon!	AStreet.dinky
11371	Your sheriff wants you to be green and clean-a-reno!	Your sheriff wants you to be green and clean-a-reno!	AStreet.dinky
11372	Don't litter on the highway or vandalize the storefronts!	Don't litter on the highway or vandalize the storefronts!	AStreet.dinky
11373	The latest PillowBears™ are almost here!	The latest PillowBears™ are almost here!	AStreet.dinky
11374	New colors for 1988!	New colors for 1988!	AStreet.dinky
11375	Pigeon Sisters Plumbing	Pigeon Sisters Plumbing	AStreet.dinky
11376	'So let us fix your leaking waters'	'So let us fix your leaking waters'	AStreet.dinky
11377	'Nothing is faster'	'Nothing is faster'	AStreet.dinky
11378	'than the Pigeon daughters'	'than the Pigeon daughters'	AStreet.dinky
11379	Looking for Love	Looking for Love	AStreet.dinky
11380	Seeking the person hanging out at the Vista last night.	Seeking the person hanging out at the Vista last night.	AStreet.dinky
11381	I think we might have a connection.	I think we might have a connection.	AStreet.dinky
11382	Razor and the Scummettes playing live at The Hitchin' Post!	Razor and the Scummettes playing live at The Hitchin' Post!	AStreet.dinky
11383	Support by GT and the Suction Cups.	Support by GT and the Suction Cups.	AStreet.dinky
11384	Mechanical bull rides free all night!	Mechanical bull rides free all night!	AStreet.dinky
11385	Stupendous Brothers Traveling Circus	Stupendous Brothers Traveling Circus	AStreet.dinky
11386	Headline Act - Ransome the Clown!	Headline Act - Ransome the Clown!	AStreet.dinky
11387	Family show starts at 2pm.	Family show starts at 2pm.	AStreet.dinky
11388	Turn your dials to KSCUM 198.7 FM for the gnarliest hits from local artists!	Turn your dials to KSCUM 198.7 FM for the gnarliest hits from local artists!	AStreet.dinky
11389	DJ Cassie says 'I hope you like Tuna Head!'	DJ Cassie says 'I hope you like Tuna Head!'	AStreet.dinky
11390	Ceremony at City Hall	Ceremony at City Hall	AStreet.dinky
11391	City Hall is being renamed the Chuck E. Edmund City Hall...	City Hall is being renamed the Chuck E. Edmund City Hall...	AStreet.dinky
11392	...in honor of everything Chuck has done for the town.	...in honor of everything Chuck has done for the town.	AStreet.dinky
11393	Get better Chuck. We miss you.	Get better Chuck. We miss you.	AStreet.dinky
11394	This is just text. I need something more impressive for a good photo.	This is just text. I need something more impressive for a good photo.	AStreet.dinky
11395	I need something more photographic than a note.	I need something more photographic than a note.	AStreet.dinky
11396	It's too badly weathered for a good photo.	It's too badly weathered for a good photo.	AStreet.dinky
11397	It's a bit scary, but not really disgusting.	It's a bit scary, but not really disgusting.	AStreet.dinky
11398	It's a burning trash can!	It's a burning trash can!	AStreet.dinky
11399	Ouch! My toe!	Ouch! My toe!	AStreet.dinky
11400	That's too hot to put in my inventory-hole.	That's too hot to put in my inventory-hole.	AStreet.dinky
11401	I'm rich!	I'm rich!	AStreet.dinky
11402	I wish people would recycle.	I wish people would recycle.	AStreet.dinky
11403	I know any planet-wide ecological catastrophe is a hundred or more years away, but still.	I know any planet-wide ecological catastrophe is a hundred or more years away, but still.	AStreet.dinky
11404	Looks like Madame Morena is having one of her never ending occult sales.	Looks like Madame Morena is having one of her never ending occult sales.	AStreet.dinky
11405	Looks like Madame Morena turned off her “spooky” motion sensors.	Looks like Madame Morena turned off her “spooky” motion sensors.	AStreet.dinky
11406	She wasn't fooling anyone with those.	She wasn't fooling anyone with those.	AStreet.dinky
11407	And yes, I was using air-quotes.	And yes, I was using air-quotes.	AStreet.dinky
11408	I don't think this is disgusting enough for Natalie.	I don't think this is disgusting enough for Natalie.	AStreet.dinky
11409	Filled to the brim with smelly trash.	Filled to the brim with smelly trash.	AStreet.dinky
11410	ThimbleCon advertisement	ThimbleCon advertisement	AStreet.dinky
11411	a	a	AStreet.dinky
11412	official notice	official notice	AStreet.dinky
11413	an	an	AStreet.dinky
11414	personals advertisement	personals advertisement	AStreet.dinky
11415	a	a	AStreet.dinky
11416	banking advertisement	banking advertisement	AStreet.dinky
11417	a	a	AStreet.dinky
11418	public service announcement	public service announcement	AStreet.dinky
11419	a	a	AStreet.dinky
11420	PillowBear™ advertisement	PillowBear™ advertisement	AStreet.dinky
11421	a	a	AStreet.dinky
11422	plumbing advertisement	plumbing advertisement	AStreet.dinky
11423	a	a	AStreet.dinky
11424	missed connection ad	missed connection ad	AStreet.dinky
11425	a	a	AStreet.dinky
11426	old advertisement	old advertisement	AStreet.dinky
11427	an	an	AStreet.dinky
11428	weathered advertisement	weathered advertisement	AStreet.dinky
11429	a	a	AStreet.dinky
11430	radio advertisement	radio advertisement	AStreet.dinky
11431	a	a	AStreet.dinky
11432	official announcement	official announcement	AStreet.dinky
11433	an	an	AStreet.dinky
11434	Post Office door	Post Office door	AStreet.dinky
11435	the Post Office door	the Post Office door	AStreet.dinky
11436	Enter	Enter	AStreet.dinky
11437	Enter Post Office	Enter Post Office	AStreet.dinky
11438	Nickel News door	Nickel News door	AStreet.dinky
11439	the Nickel News door	the Nickel News door	AStreet.dinky
11440	Enter	Enter	AStreet.dinky
11441	Enter Nickel News	Enter Nickel News	AStreet.dinky
11442	note	note	AStreet.dinky
11443	note	note	AStreet.dinky
11444	note	note	AStreet.dinky
11445	note	note	AStreet.dinky
11446	note	note	AStreet.dinky
11447	note	note	AStreet.dinky
11448	note	note	AStreet.dinky
11449	note	note	AStreet.dinky
11450	note	note	AStreet.dinky
11451	note	note	AStreet.dinky
11452	note	note	AStreet.dinky
11453	note	note	AStreet.dinky
11454	trash can	trash can	AStreet.dinky
11455	dime	dime	AStreet.dinky
11456	Main Street	Main Street	AStreet.dinky
11457	bottle	bottle	AStreet.dinky
11458	sign	sign	AStreet.dinky
11459	the bookstore sale sign	the bookstore sale sign	AStreet.dinky
11460	bookstore door	bookstore door	AStreet.dinky
11461	the bookstore door	the bookstore door	AStreet.dinky
11462	Enter	Enter	AStreet.dinky
11463	Enter Occult Bookstore	Enter Occult Bookstore	AStreet.dinky
11464	dumpster	dumpster	AStreet.dinky
11465	Don't touch the books unless you know what you want!	Don't touch the books unless you know what you want!	BookStore.dinky
11466	Just a small ladder.	Just a small ladder.	BookStore.dinky
11467	Just a tall, rickety-looking ladder.	Just a tall, rickety-looking ladder.	BookStore.dinky
11468	Kind of looks like Dead Cousin Ted from that new game I love.	Kind of looks like Dead Cousin Ted from that new game I love.	BookStore.dinky
11469	Creepy.	Creepy.	BookStore.dinky
11470	Not sure why anyone wants to play with dolls.	Not sure why anyone wants to play with dolls.	BookStore.dinky
11471	It's that book on Fortran, a 30-year-old computer language.	It's that book on Fortran, a 30-year-old computer language.	BookStore.dinky
11472	It's a book on Fortran, a 30-year-old computer language.	It's a book on Fortran, a 30-year-old computer language.	BookStore.dinky
11473	Nice view from up here. I can see the S&D Diner.	Nice view from up here. I can see the S&D Diner.	BookStore.dinky
11474	It reads...	It reads...	BookStore.dinky
11475	“Creepy eyes.”	“Creepy eyes.”	BookStore.dinky
11476	“Creepy nose.”	“Creepy nose.”	BookStore.dinky
11477	“Creepy feet.”	“Creepy feet.”	BookStore.dinky
11478	“Creepy toes.”	“Creepy toes.”	BookStore.dinky
11479	“  - Happy Valentine's Day”	“  - Happy Valentine's Day”	BookStore.dinky
11480	bla bla bla bla...	bla bla bla bla...	BookStore.dinky
11481	door	door	BookStore.dinky
11482	the bookstore door	the bookstore door	BookStore.dinky
11483	Leave	Leave	BookStore.dinky
11484	Leave the bookstore	Leave the bookstore	BookStore.dinky
11485	ladder	ladder	BookStore.dinky
11486	ladder	ladder	BookStore.dinky
11487	mummy	mummy	BookStore.dinky
11488	doll	doll	BookStore.dinky
11489	Learning Fortran	Learning Fortran	BookStore.dinky
11490	a Fortran book	a Fortran book	BookStore.dinky
11491	window	window	BookStore.dinky
11492	the town	the town	BookStore.dinky
11493	It's in use.	It's in use.	Bathroom.dinky
11494	I don't think the power is on.	I don't think the power is on.	Bathroom.dinky
11495	It's a gross toilet!	It's a gross toilet!	Bathroom.dinky
11496	It's too dark to see.	It's too dark to see.	Bathroom.dinky
11497	It's a gross toilet handle!	It's a gross toilet handle!	Bathroom.dinky
11498	It's too dark to see.	It's too dark to see.	Bathroom.dinky
11499	It's a gross sink!	It's a gross sink!	Bathroom.dinky
11500	It's too dark to see.	It's too dark to see.	Bathroom.dinky
11501	This has been broken for as long as I can remember.	This has been broken for as long as I can remember.	Bathroom.dinky
11502	Down the drain.	Down the drain.	Bathroom.dinky
11503	It's a gross faucet!	It's a gross faucet!	Bathroom.dinky
11504	It's too dark to see.	It's too dark to see.	Bathroom.dinky
11505	Photo needs to be better than water from a gross faucet.	Photo needs to be better than water from a gross faucet.	Bathroom.dinky
11506	Photo needs to be better than water from a gross sink.	Photo needs to be better than water from a gross sink.	Bathroom.dinky
11507	It's too dark to see.	It's too dark to see.	Bathroom.dinky
11508	This has been broken for as long as I can remember.	This has been broken for as long as I can remember.	Bathroom.dinky
11509	That should do it.	That should do it.	Bathroom.dinky
11510	It's a roll of toilet paper in the “boring for cats” position.	It's a roll of toilet paper in the “boring for cats” position.	Bathroom.dinky
11511	It's a roll of toilet paper in the “fun for cats” position.	It's a roll of toilet paper in the “fun for cats” position.	Bathroom.dinky
11512	It's a roll of toilet paper.	It's a roll of toilet paper.	Bathroom.dinky
11513	It's too dark to see.	It's too dark to see.	Bathroom.dinky
11514	It's a screwdriver!	It's a screwdriver!	Bathroom.dinky
11515	It's too dark to see.	It's too dark to see.	Bathroom.dinky
11516	It's too dark to see.	It's too dark to see.	Bathroom.dinky
11517	It's too dark to see.	It's too dark to see.	Bathroom.dinky
11518	I can see myself through the grime.	I can see myself through the grime.	Bathroom.dinky
11519	Smile!	Smile!	Bathroom.dinky
11520	Smile!	Smile!	Bathroom.dinky
11521	I don't think this is disgusting enough for Natalie.	I don't think this is disgusting enough for Natalie.	Bathroom.dinky
11522	No way am I going to look in there, I can smell it from here!	No way am I going to look in there, I can smell it from here!	Bathroom.dinky
11523	It's too dark to see.	It's too dark to see.	Bathroom.dinky
11524	bathroom door	bathroom door	Bathroom.dinky
11525	the bathroom door	the bathroom door	Bathroom.dinky
11526	Leave	Leave	Bathroom.dinky
11527	Leave bathroom	Leave bathroom	Bathroom.dinky
11528	light switch	light switch	Bathroom.dinky
11529	toilet	toilet	Bathroom.dinky
11530	something	something	Bathroom.dinky
11531	toilet handle	toilet handle	Bathroom.dinky
11532	something	something	Bathroom.dinky
11533	sink	sink	Bathroom.dinky
11534	something	something	Bathroom.dinky
11535	faucet	faucet	Bathroom.dinky
11536	something	something	Bathroom.dinky
11537	toilet paper	toilet paper	Bathroom.dinky
11538	something	something	Bathroom.dinky
11539	toilet paper	toilet paper	Bathroom.dinky
11540	screwdriver	screwdriver	Bathroom.dinky
11541	something	something	Bathroom.dinky
11542	mirror	mirror	Bathroom.dinky
11543	something	something	Bathroom.dinky
11544	me	me	Bathroom.dinky
11545	trash can	trash can	Bathroom.dinky
11546	something	something	Bathroom.dinky
11547	^You need to turn in %d more photos before returning to your game developer job at MMucasFlem.	^You need to turn in %d more photos before returning to your game developer job at MMucasFlem.	StartScreen.dinky
11548	I better find that camera, take a look at the list, and get cracking.	I better find that camera, take a look at the list, and get cracking.	StartScreen.dinky
11549	Gas is on too high!	Gas is on too high!	Diner.dinky
11550	Agggg!	Agggg!	Diner.dinky
11551	Man oh man oh man!	Man oh man oh man!	Diner.dinky
11552	Noooo!	Noooo!	Diner.dinky
11553	Someone turn down the gas!	Someone turn down the gas!	Diner.dinky
11554	Down! Stay down!	Down! Stay down!	Diner.dinky
11555	It's a Kobe beef hot dog.	It's a Kobe beef hot dog.	Diner.dinky
11556	It's a Swiss pork hot dog.	It's a Swiss pork hot dog.	Diner.dinky
11557	It's a herb and chicken hot dog.	It's a herb and chicken hot dog.	Diner.dinky
11558	It's a French mustard and kale veggie dog.	It's a French mustard and kale veggie dog.	Diner.dinky
11559	It's tuned to KSCUM. As it should be!	It's tuned to KSCUM. As it should be!	Diner.dinky
11560	Needs more KSCUM!	Needs more KSCUM!	Diner.dinky
11561	Fancy stuff! All kinds of gourmet hot dogs.	Fancy stuff! All kinds of gourmet hot dogs.	Diner.dinky
11562	Quality sure has gone up since Dave and Sandy won all those awards.	Quality sure has gone up since Dave and Sandy won all those awards.	Diner.dinky
11563	That's a lot of fire!	That's a lot of fire!	Diner.dinky
11564	Looks dangerous! Anything for a story.	Looks dangerous! Anything for a story.	Diner.dinky
11565	door	door	Diner.dinky
11566	the Diner door	the Diner door	Diner.dinky
11567	Leave	Leave	Diner.dinky
11568	Leave the Diner	Leave the Diner	Diner.dinky
11569	hot dog	hot dog	Diner.dinky
11570	hot dog	hot dog	Diner.dinky
11571	hot dog	hot dog	Diner.dinky
11572	hot dog	hot dog	Diner.dinky
11573	radio	radio	Diner.dinky
11574	menu	menu	Diner.dinky
11575	the Diner menu	the Diner menu	Diner.dinky
11576	fireballs	fireballs	Diner.dinky
11577	Dave and the fireballs	Dave and the fireballs	Diner.dinky
11578	Just a drawer.	Just a drawer.	SheriffsOffice.dinky
11579	Just the odd police report about the abandoned circus. Which isn't abandoned.	Just the odd police report about the abandoned circus. Which isn't abandoned.	SheriffsOffice.dinky
11580	Just some old police files.	Just some old police files.	SheriffsOffice.dinky
11581	Just some old police reports.	Just some old police reports.	SheriffsOffice.dinky
11582	Reports of minor infractions.	Reports of minor infractions.	SheriffsOffice.dinky
11583	That's odd? There is a police report for trouble at the abandoned circus?	That's odd? There is a police report for trouble at the abandoned circus?	SheriffsOffice.dinky
11584	The circus isn't abandoned? Ransome has never been more popular.	The circus isn't abandoned? Ransome has never been more popular.	SheriffsOffice.dinky
11585	Just some old police files.	Just some old police files.	SheriffsOffice.dinky
11586	Just some old police reports.	Just some old police reports.	SheriffsOffice.dinky
11587	Reports of minor infractions.	Reports of minor infractions.	SheriffsOffice.dinky
11588	Open this door!	Open this door!	SheriffsOffice.dinky
11589	Open this door now!	Open this door now!	SheriffsOffice.dinky
11590	Open this door-a-reno!	Open this door-a-reno!	SheriffsOffice.dinky
11591	I'm an officer of the law-a-reno!	I'm an officer of the law-a-reno!	SheriffsOffice.dinky
11592	I could write-a-reno you a ticket for this.	I could write-a-reno you a ticket for this.	SheriffsOffice.dinky
11593	A-reno! A-reno! A-reno-alert-a-reno!	A-reno! A-reno! A-reno-alert-a-reno!	SheriffsOffice.dinky
11594	Why didn't I bring my service-revolver-a-reno today?	Why didn't I bring my service-revolver-a-reno today?	SheriffsOffice.dinky
11595	Dagnabbit-a-reno!	Dagnabbit-a-reno!	SheriffsOffice.dinky
11596	What-the-a-reno!	What-the-a-reno!	SheriffsOffice.dinky
11597	Dagnabbit-a-reno!	Dagnabbit-a-reno!	SheriffsOffice.dinky
11598	I can't reach the radio-a-reno.	I can't reach the radio-a-reno.	SheriffsOffice.dinky
11599	Delores!!	Delores!!	SheriffsOffice.dinky
11600	Kids-a-reno these days!	Kids-a-reno these days!	SheriffsOffice.dinky
11601	Where's my key?	Where's my key?	SheriffsOffice.dinky
11602	What-the-a-reno!	What-the-a-reno!	SheriffsOffice.dinky
11603	Don't touch that-a-reno.	Don't touch that-a-reno.	SheriffsOffice.dinky
11604	Humph!	Humph!	SheriffsOffice.dinky
11605	Kids-a-reno these days!	Kids-a-reno these days!	SheriffsOffice.dinky
11606	Why?	Why?	SheriffsOffice.dinky
11607	Please leave-a-reno.	Please leave-a-reno.	SheriffsOffice.dinky
11608	What-the-a-reno!	What-the-a-reno!	SheriffsOffice.dinky
11609	I don't see him-a-who?	I don't see him-a-who?	SheriffsOffice.dinky
11610	Sheriff's not here-a-who?	Sheriff's not here-a-who?	SheriffsOffice.dinky
11611	Sheriff must have stepped-a-who out-a-who?	Sheriff must have stepped-a-who out-a-who?	SheriffsOffice.dinky
11612	Where is the key-a-reno?	Where is the key-a-reno?	SheriffsOffice.dinky
11613	Do you have-a-reno the key?	Do you have-a-reno the key?	SheriffsOffice.dinky
11614	I need to get out-a-reno.	I need to get out-a-reno.	SheriffsOffice.dinky
11615	I don't have-a-reno the key!	I don't have-a-reno the key!	SheriffsOffice.dinky
11616	Where is the key-a-who?	Where is the key-a-who?	SheriffsOffice.dinky
11617	Do you have-a-who the key?	Do you have-a-who the key?	SheriffsOffice.dinky
11618	You need to get out-a-who.	You need to get out-a-who.	SheriffsOffice.dinky
11619	I don't have-a-who the key!	I don't have-a-who the key!	SheriffsOffice.dinky
11620	These things were creepy. I'm glad they were deactivated.	These things were creepy. I'm glad they were deactivated.	SheriffsOffice.dinky
11621	It's a wanted poster.	It's a wanted poster.	SheriffsOffice.dinky
11622	I think that one came in the box.	I think that one came in the box.	SheriffsOffice.dinky
11623	Wanted: One wanted poster. No reward.	Wanted: One wanted poster. No reward.	SheriffsOffice.dinky
11624	It's an official police phone.	It's an official police phone.	SheriffsOffice.dinky
11625	Hey! That's an official police-a-reno phone. Someone might call in with an emergency-a-reno.	Hey! That's an official police-a-reno phone. Someone might call in with an emergency-a-reno.	SheriffsOffice.dinky
11626	That's an official “police-a-reno” phone. Someone might call in with an “emergency-a-reno”.	That's an official “police-a-reno” phone. Someone might call in with an “emergency-a-reno”.	SheriffsOffice.dinky
11627	That's an official police phone. Someone might call in with an emergency.	That's an official police phone. Someone might call in with an emergency.	SheriffsOffice.dinky
11628	It's a cabinet!	It's a cabinet!	SheriffsOffice.dinky
11629	It's a cabinet!	It's a cabinet!	SheriffsOffice.dinky
11630	It's a large key.	It's a large key.	SheriffsOffice.dinky
11631	Don't touch the key-a-reno.	Don't touch the key-a-reno.	SheriffsOffice.dinky
11632	It's tuned to KSCUM. As it should be!	It's tuned to KSCUM. As it should be!	SheriffsOffice.dinky
11633	Needs more KSCUM!	Needs more KSCUM!	SheriffsOffice.dinky
11634	I'd hate to get locked up in here.	I'd hate to get locked up in here.	SheriffsOffice.dinky
11635	It's locked.	It's locked.	SheriffsOffice.dinky
11636	I don't want to let him out while they are so upset.	I don't want to let him out while they are so upset.	SheriffsOffice.dinky
11637	They look upset.	They look upset.	SheriffsOffice.dinky
11638	ArrestTron 3000™	ArrestTron 3000™	SheriffsOffice.dinky
11639	the ArrestTron 3000™	the ArrestTron 3000™	SheriffsOffice.dinky
11640	door	door	SheriffsOffice.dinky
11641	Leave	Leave	SheriffsOffice.dinky
11642	Leave the Sheriff's Office	Leave the Sheriff's Office	SheriffsOffice.dinky
11643	poster	poster	SheriffsOffice.dinky
11644	poster	poster	SheriffsOffice.dinky
11645	poster	poster	SheriffsOffice.dinky
11646	phone	phone	SheriffsOffice.dinky
11647	cabinet	cabinet	SheriffsOffice.dinky
11648	cabinet	cabinet	SheriffsOffice.dinky
11649	key	key	SheriffsOffice.dinky
11650	radio	radio	SheriffsOffice.dinky
11651	jail door	jail door	SheriffsOffice.dinky
11652	the jail door	the jail door	SheriffsOffice.dinky
11653	Sheriff and Coroner	Sheriff and Coroner	SheriffsOffice.dinky
11654	the	the	SheriffsOffice.dinky
11655	It's just after five o'clock.	It's just after five o'clock.	Bank.dinky
11656	I think I've seen this painting somewhere before.	I think I've seen this painting somewhere before.	Bank.dinky
11657	Impressive!	Impressive!	Bank.dinky
11658	It's a promotional bank flyer.	It's a promotional bank flyer.	Bank.dinky
11659	No bank flyers left.	No bank flyers left.	Bank.dinky
11660	It's Uncle Chuck's “Philipp's Dangerous Dövice.”	It's Uncle Chuck's “Philipp's Dangerous Dövice.”	Bank.dinky
11661	I guess the banker is keeping it safe so his repossession doesn't turn to radioactive dust.	I guess the banker is keeping it safe so his repossession doesn't turn to radioactive dust.	Bank.dinky
11662	It's an official bank phone.	It's an official bank phone.	Bank.dinky
11663	I probably shouldn't, someone with important bank business might call.	I probably shouldn't, someone with important bank business might call.	Bank.dinky
11664	It's a burning trash can!	It's a burning trash can!	Bank.dinky
11665	In a bank!	In a bank!	Bank.dinky
11666	Ouch! My toe!	Ouch! My toe!	Bank.dinky
11667	That's too hot to put in my inventory-hole.	That's too hot to put in my inventory-hole.	Bank.dinky
11668	clock	clock	Bank.dinky
11669	I don't think that clock is tiny enough.	I don't think that clock is tiny enough.	Bank.dinky
11670	painting	painting	Bank.dinky
11671	sign	sign	Bank.dinky
11672	door	door	Bank.dinky
11673	the bank door	the bank door	Bank.dinky
11674	Leave	Leave	Bank.dinky
11675	Leave the bank	Leave the bank	Bank.dinky
11676	bank flyers	bank flyers	Bank.dinky
11677	bank flyers	bank flyers	Bank.dinky
11678	“Philipp's Dangerous Dövice”	“Philipp's Dangerous Dövice”	Bank.dinky
11679	The demolition photo needs to be way more dramatic.	The demolition photo needs to be way more dramatic.	Bank.dinky
11680	bank phone	bank phone	Bank.dinky
11681	trash can	trash can	Bank.dinky
11682	It's a bit scary, but not really disgusting.	It's a bit scary, but not really disgusting.	Bank.dinky
11683	There's the Quickie Pal down there, flashing away.	There's the Quickie Pal down there, flashing away.	Vista.dinky
11684	I shouldn't dilly-dally by walking down into the country.	I shouldn't dilly-dally by walking down into the country.	Vista.dinky
11685	Natalie is counting on me for those photographs.	Natalie is counting on me for those photographs.	Vista.dinky
11686	I love the circus!	I love the circus!	Vista.dinky
11687	I need to make sure I see Ransome the Clown's show before I go back to MMucasFlem Games.	I need to make sure I see Ransome the Clown's show before I go back to MMucasFlem Games.	Vista.dinky
11688	It's the old Edmund Hotel.	It's the old Edmund Hotel.	Vista.dinky
11689	That was Uncle Chuck's pride and joy until the bank repossessed it when he was committed to the sanitarium.	That was Uncle Chuck's pride and joy until the bank repossessed it when he was committed to the sanitarium.	Vista.dinky
11690	That's where they'll make PillowBears™, but I think an image of a PillowBear™ is a better photo.	That's where they'll make PillowBears™, but I think an image of a PillowBear™ is a better photo.	Vista.dinky
11691	It's nice to see the factory ramping up again to make PillowBears™.	It's nice to see the factory ramping up again to make PillowBears™.	Vista.dinky
11692	The Mansion mansion is in great shape. I need a photo for home demolition.	The Mansion mansion is in great shape. I need a photo for home demolition.	Vista.dinky
11693	It's like Thimbleweed's own private Chernobyl.	It's like Thimbleweed's own private Chernobyl.	Vista.dinky
11694	My old home before it was repossessed by the bank.	My old home before it was repossessed by the bank.	Vista.dinky
11695	KSCUM plays all the hits.	KSCUM plays all the hits.	Vista.dinky
11696	town	town	Vista.dinky
11697	country	country	Vista.dinky
11698	traffic cone	traffic cone	Vista.dinky
11699	circus	circus	Vista.dinky
11700	the circus	the circus	Vista.dinky
11701	circus	circus	Vista.dinky
11702	the circus	the circus	Vista.dinky
11703	hotel	hotel	Vista.dinky
11704	the Edmund Hotel	the Edmund Hotel	Vista.dinky
11705	hotel	hotel	Vista.dinky
11706	the Edmund Hotel	the Edmund Hotel	Vista.dinky
11707	factory	factory	Vista.dinky
11708	the factory	the factory	Vista.dinky
11709	radioactive crater	radioactive crater	Vista.dinky
11710	Edmund Mansion mansion	Edmund Mansion mansion	Vista.dinky
11711	a radioactive crater	a radioactive crater	Vista.dinky
11712	our old Mansion mansion	our old Mansion mansion	Vista.dinky
11713	radio station	radio station	Vista.dinky
11714	the radio station	the radio station	Vista.dinky
11715	FORTRAN⏎	FORTRAN⏎	Book.dinky
11716	An introduction⏎	An introduction⏎	Book.dinky
11717	⏎	⏎	Book.dinky
11718	While many programmers today consider FORTRAN to be a dead programming language, nothing could be further from the truth.⏎⏎	While many programmers today consider FORTRAN to be a dead programming language, nothing could be further from the truth.⏎⏎	Book.dinky
11719	The authors have no doubt that well into the 2020's (and beyond) FORTRAN will be at the forefront of all computer languages.⏎⏎	The authors have no doubt that well into the 2020's (and beyond) FORTRAN will be at the forefront of all computer languages.⏎⏎	Book.dinky
11720	This book is to serve as a tool for the modern programmer looking for an edge in the future of computer programing.	This book is to serve as a tool for the modern programmer looking for an edge in the future of computer programing.	Book.dinky
11721	⏎program circle⏎	⏎program circle⏎	Book.dinky
11722	real r, area⏎	real r, area⏎	Book.dinky
11723	⏎	⏎	Book.dinky
11724	c Reads a number and prints⏎	c Reads a number and prints⏎	Book.dinky
11725	c the area of a circle.⏎	c the area of a circle.⏎	Book.dinky
11726	⏎	⏎	Book.dinky
11727	write (*,*) 'Give radius r:'⏎	write (*,*) 'Give radius r:'⏎	Book.dinky
11728	read  (*,*) r⏎	read  (*,*) r⏎	Book.dinky
11729	area = 3.14159*r*r⏎	area = 3.14159*r*r⏎	Book.dinky
11730	write (*,*) 'Area = ', area⏎	write (*,*) 'Area = ', area⏎	Book.dinky
11731	⏎	⏎	Book.dinky
11732	stop⏎	stop⏎	Book.dinky
11733	end⏎	end⏎	Book.dinky
11734	No!	No!	Ending.dinky
11735	I don't feel well...	I don't feel well...	Ending.dinky
11736	I'm going to get fresh air...	I'm going to get fresh air...	Ending.dinky
11737	Oh no... it's all coming back.	Oh no... it's all coming back.	Ending.dinky
11738	So...	So...	Ending.dinky
11739	...I guess this is all my fault.	...I guess this is all my fault.	Ending.dinky
11740	It must have been a bug in my hacked savegame.	It must have been a bug in my hacked savegame.	Ending.dinky
11741	I don't have the same skills you do.	I don't have the same skills you do.	Ending.dinky
11742	Who does.	Who does.	Ending.dinky
11743	You weren't supposed to see through to this side...	You weren't supposed to see through to this side...	Ending.dinky
11744	...but I guess it's all come crashing down now.	...but I guess it's all come crashing down now.	Ending.dinky
11745	Let's go see if we can apply a patch...	Let's go see if we can apply a patch...	Ending.dinky
11746	...I might know just the one.	...I might know just the one.	Ending.dinky
11747	Delores: Thanks for joining the Thimbleweed Nickel Photojournalism Team.⏎	Delores: Thanks for joining the Thimbleweed Nickel Photojournalism Team.⏎	Note.dinky
11748	For your assignment, I'd like you to get the following photos for some upcoming stories:⏎⏎	For your assignment, I'd like you to get the following photos for some upcoming stories:⏎⏎	Note.dinky
11749	⏎P.S. Thanks for helping out while you're on vacation from MMucasFlem Games.	⏎P.S. Thanks for helping out while you're on vacation from MMucasFlem Games.	Note.dinky
11750	Story about the 4th of July	Story about the 4th of July	Note.dinky
11751	Column about Thimbleweed County	Column about Thimbleweed County	Note.dinky
11752	Story about childhood poverty	Story about childhood poverty	Note.dinky
11753	Photo of the editor of the Nickel News	Photo of the editor of the Nickel News	Note.dinky
11754	Action photo of dangerous wildlife	Action photo of dangerous wildlife	Note.dinky
11755	Our bad Thimbleweed drinking water quality	Our bad Thimbleweed drinking water quality	Note.dinky
11756	Something disgusting	Something disgusting	Note.dinky
11757	Story about President Thomas Jefferson	Story about President Thomas Jefferson	Note.dinky
11758	A look at the dead languages of antiquity	A look at the dead languages of antiquity	Note.dinky
11759	Exposé on the humor of living with cats	Exposé on the humor of living with cats	Note.dinky
11760	Government property vandalism	Government property vandalism	Note.dinky
